episode_id,molecule_id,component_id,split,source_doi,series_id,pressure_ceiling_Pa,T_min_K,T_max_K,T_span_K,temperature_levels,warm_levels,cold_levels,episode_eligible,anchor_record_ids_json,cold_target_record_ids_json,anchor_count,cold_record_count,cold_temperature_level_count
ep_18dcb504df0c23f0,mol_304fa968ee31b51b,grp_5dea7427c65d07c7,train,10.1021/acs.jced.9b00419,10.1021/acs.jced.9b00419#d2#p1,5000,298.4,347.3,48.9,11,3,4,True,"[""10.1021/acs.jced.9b00419#d2#p1#r10"",""10.1021/acs.jced.9b00419#d2#p1#r11"",""10.1021/acs.jced.9b00419#d2#p1#r12""]","[""10.1021/acs.jced.9b00419#d2#p1#r1"",""10.1021/acs.jced.9b00419#d2#p1#r2"",""10.1021/acs.jced.9b00419#d2#p1#r3"",""10.1021/acs.jced.9b00419#d2#p1#r4"",""10.1021/acs.jced.9b00419#d2#p1#r5""]",3,5,4
ep_1990f8fcc679ff19,mol_2c8fece1c354948f,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001,10.1016/j.fluid.2008.02.001#d2#p1,5000,274.9,311.2,36.3,25,4,9,True,"[""10.1016/j.fluid.2008.02.001#d2#p1#r27"",""10.1016/j.fluid.2008.02.001#d2#p1#r29"",""10.1016/j.fluid.2008.02.001#d2#p1#r31""]","[""10.1016/j.fluid.2008.02.001#d2#p1#r1"",""10.1016/j.fluid.2008.02.001#d2#p1#r10"",""10.1016/j.fluid.2008.02.001#d2#p1#r2"",""10.1016/j.fluid.2008.02.001#d2#p1#r3"",""10.1016/j.fluid.2008.02.001#d2#p1#r4"",""10.1016/j.fluid.2008.02.001#d2#p1#r5"",""10.1016/j.fluid.2008.02.001#d2#p1#r6"",""10.1016/j.fluid.2008.02.001#d2#p1#r7"",""10.1016/j.fluid.2008.02.001#d2#p1#r8"",""10.1016/j.fluid.2008.02.001#d2#p1#r9""]",3,10,9
ep_1b119a9ada360967,mol_b1900020b9218f7f,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003,10.1016/j.jct.2005.08.003#d2#p1,5000,274.5,306.1,31.6,12,4,4,True,"[""10.1016/j.jct.2005.08.003#d2#p1#r9"",""10.1016/j.jct.2005.08.003#d2#p1#r10"",""10.1016/j.jct.2005.08.003#d2#p1#r12""]","[""10.1016/j.jct.2005.08.003#d2#p1#r1"",""10.1016/j.jct.2005.08.003#d2#p1#r2"",""10.1016/j.jct.2005.08.003#d2#p1#r3"",""10.1016/j.jct.2005.08.003#d2#p1#r4""]",3,4,4
ep_1d323207092bb1da,mol_eb7e3a4f6555939a,grp_eb7e3a4f6555939a,train,10.1016/j.jct.2006.10.012,10.1016/j.jct.2006.10.012#d11#p1,5000,336.987,414.963,77.976,11,4,4,True,"[""10.1016/j.jct.2006.10.012#d11#p1#r8"",""10.1016/j.jct.2006.10.012#d11#p1#r9"",""10.1016/j.jct.2006.10.012#d11#p1#r11""]","[""10.1016/j.jct.2006.10.012#d11#p1#r1"",""10.1016/j.jct.2006.10.012#d11#p1#r2"",""10.1016/j.jct.2006.10.012#d11#p1#r3"",""10.1016/j.jct.2006.10.012#d11#p1#r4""]",3,4,4
ep_1e70ebbcb30a9f12,mol_58b895da863521d5,grp_5dea7427c65d07c7,train,10.1021/je060249h,10.1021/je060249h#d2#p1,5000,347.65,411.9,64.25,14,7,2,True,"[""10.1021/je060249h#d2#p1#r8"",""10.1021/je060249h#d2#p1#r11"",""10.1021/je060249h#d2#p1#r14""]","[""10.1021/je060249h#d2#p1#r1"",""10.1021/je060249h#d2#p1#r2""]",3,2,2
ep_1ef36a273776bbc5,mol_cc7d31c3ab545846,grp_5ed1239f1de5ca2c,validation,10.1021/je300312c,10.1021/je300312c#d4#p1,5000,314.2,376,61.8,30,9,8,True,"[""10.1021/je300312c#d4#p1#r22"",""10.1021/je300312c#d4#p1#r26"",""10.1021/je300312c#d4#p1#r30""]","[""10.1021/je300312c#d4#p1#r1"",""10.1021/je300312c#d4#p1#r2"",""10.1021/je300312c#d4#p1#r3"",""10.1021/je300312c#d4#p1#r4"",""10.1021/je300312c#d4#p1#r5"",""10.1021/je300312c#d4#p1#r6"",""10.1021/je300312c#d4#p1#r7"",""10.1021/je300312c#d4#p1#r8""]",3,8,8
ep_1f054231f7b62f1e,mol_d978c547652ea745,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2018.05.032,10.1016/j.fluid.2018.05.032#d6#p1,5000,268.14,308.14,40,9,3,3,True,"[""10.1016/j.fluid.2018.05.032#d6#p1#r19"",""10.1016/j.fluid.2018.05.032#d6#p1#r22"",""10.1016/j.fluid.2018.05.032#d6#p1#r25""]","[""10.1016/j.fluid.2018.05.032#d6#p1#r1"",""10.1016/j.fluid.2018.05.032#d6#p1#r2"",""10.1016/j.fluid.2018.05.032#d6#p1#r3"",""10.1016/j.fluid.2018.05.032#d6#p1#r4"",""10.1016/j.fluid.2018.05.032#d6#p1#r5"",""10.1016/j.fluid.2018.05.032#d6#p1#r6"",""10.1016/j.fluid.2018.05.032#d6#p1#r7""]",3,7,3
ep_20c70eb3e86f5c04,mol_988c5d9100ceeb54,grp_988c5d9100ceeb54,train,10.1016/j.jct.2014.06.001,10.1016/j.jct.2014.06.001#d2#p1,5000,328.9,380.7,51.8,11,4,3,True,"[""10.1016/j.jct.2014.06.001#d2#p1#r8"",""10.1016/j.jct.2014.06.001#d2#p1#r9"",""10.1016/j.jct.2014.06.001#d2#p1#r11""]","[""10.1016/j.jct.2014.06.001#d2#p1#r1"",""10.1016/j.jct.2014.06.001#d2#p1#r2"",""10.1016/j.jct.2014.06.001#d2#p1#r3""]",3,3,3
ep_222a69fed5a15923,mol_22be8c33c22b0b12,grp_5dea7427c65d07c7,train,10.1021/je500784s,10.1021/je500784s#d9#p1,5000,283.2,325.1,41.9,12,5,3,True,"[""10.1021/je500784s#d9#p1#r8"",""10.1021/je500784s#d9#p1#r10"",""10.1021/je500784s#d9#p1#r12""]","[""10.1021/je500784s#d9#p1#r1"",""10.1021/je500784s#d9#p1#r2"",""10.1021/je500784s#d9#p1#r3""]",3,3,3
ep_23fd8b6c9db672f9,mol_924b90bf9563cf86,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2005.09.011,10.1016/j.fluid.2005.09.011#d1#p1,5000,289.31,323.15,33.84,8,3,3,True,"[""10.1016/j.fluid.2005.09.011#d1#p1#r6"",""10.1016/j.fluid.2005.09.011#d1#p1#r7"",""10.1016/j.fluid.2005.09.011#d1#p1#r8""]","[""10.1016/j.fluid.2005.09.011#d1#p1#r1"",""10.1016/j.fluid.2005.09.011#d1#p1#r2"",""10.1016/j.fluid.2005.09.011#d1#p1#r3""]",3,3,3
ep_2407c568ff508af1,mol_275981bba78be1e1,grp_5dea7427c65d07c7,train,10.1021/je500784s,10.1021/je500784s#d4#p1,5000,274.2,308.2,34,22,6,9,True,"[""10.1021/je500784s#d4#p1#r20"",""10.1021/je500784s#d4#p1#r22"",""10.1021/je500784s#d4#p1#r25""]","[""10.1021/je500784s#d4#p1#r1"",""10.1021/je500784s#d4#p1#r10"",""10.1021/je500784s#d4#p1#r11"",""10.1021/je500784s#d4#p1#r2"",""10.1021/je500784s#d4#p1#r3"",""10.1021/je500784s#d4#p1#r4"",""10.1021/je500784s#d4#p1#r5"",""10.1021/je500784s#d4#p1#r6"",""10.1021/je500784s#d4#p1#r7"",""10.1021/je500784s#d4#p1#r8"",""10.1021/je500784s#d4#p1#r9""]",3,11,9
ep_24e58b4ce285c1f3,mol_5fa3d4f920d98423,grp_5dea7427c65d07c7,train,10.1021/acs.jced.6b00576,10.1021/acs.jced.6b00576#d25#p1,5000,279.84,314.3,34.46,13,4,5,True,"[""10.1021/acs.jced.6b00576#d25#p1#r10"",""10.1021/acs.jced.6b00576#d25#p1#r11"",""10.1021/acs.jced.6b00576#d25#p1#r13""]","[""10.1021/acs.jced.6b00576#d25#p1#r1"",""10.1021/acs.jced.6b00576#d25#p1#r2"",""10.1021/acs.jced.6b00576#d25#p1#r3"",""10.1021/acs.jced.6b00576#d25#p1#r4"",""10.1021/acs.jced.6b00576#d25#p1#r5""]",3,5,5
ep_253cdb2728b2911b,mol_51066cb4cb97b45d,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023,10.1016/j.fluid.2014.12.023#d12#p1,5000,278.2,316.4,38.2,19,4,7,True,"[""10.1016/j.fluid.2014.12.023#d12#p1#r16"",""10.1016/j.fluid.2014.12.023#d12#p1#r17"",""10.1016/j.fluid.2014.12.023#d12#p1#r19""]","[""10.1016/j.fluid.2014.12.023#d12#p1#r1"",""10.1016/j.fluid.2014.12.023#d12#p1#r2"",""10.1016/j.fluid.2014.12.023#d12#p1#r3"",""10.1016/j.fluid.2014.12.023#d12#p1#r4"",""10.1016/j.fluid.2014.12.023#d12#p1#r5"",""10.1016/j.fluid.2014.12.023#d12#p1#r6"",""10.1016/j.fluid.2014.12.023#d12#p1#r7""]",3,7,7
ep_2545be9f50185035,mol_1bdf322c4ebd3d63,grp_5dea7427c65d07c7,train,10.1016/j.jct.2018.08.025,10.1016/j.jct.2018.08.025#d1#p1,5000,293.22,402.305,109.085,12,4,4,True,"[""10.1016/j.jct.2018.08.025#d1#p1#r12"",""10.1016/j.jct.2018.08.025#d1#p1#r13"",""10.1016/j.jct.2018.08.025#d1#p1#r21""]","[""10.1016/j.jct.2018.08.025#d1#p1#r1"",""10.1016/j.jct.2018.08.025#d1#p1#r2"",""10.1016/j.jct.2018.08.025#d1#p1#r3"",""10.1016/j.jct.2018.08.025#d1#p1#r5"",""10.1016/j.jct.2018.08.025#d1#p1#r6""]",3,5,4
ep_25e81d8e00c364a0,mol_ba5eddc45843cc00,grp_ba5eddc45843cc00,train,10.1016/j.jct.2018.01.014,10.1016/j.jct.2018.01.014#d1#p1,5000,288.7,373.1,84.4,22,7,6,True,"[""10.1016/j.jct.2018.01.014#d1#p1#r17"",""10.1016/j.jct.2018.01.014#d1#p1#r20"",""10.1016/j.jct.2018.01.014#d1#p1#r23""]","[""10.1016/j.jct.2018.01.014#d1#p1#r1"",""10.1016/j.jct.2018.01.014#d1#p1#r2"",""10.1016/j.jct.2018.01.014#d1#p1#r3"",""10.1016/j.jct.2018.01.014#d1#p1#r4"",""10.1016/j.jct.2018.01.014#d1#p1#r5"",""10.1016/j.jct.2018.01.014#d1#p1#r6"",""10.1016/j.jct.2018.01.014#d1#p1#r7""]",3,7,6
ep_27502052b3c4bc68,mol_cf369ca199c477af,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004,10.1016/j.jct.2011.05.004#d6#p1,5000,309.2,363.2,54,30,12,7,True,"[""10.1016/j.jct.2011.05.004#d6#p1#r20"",""10.1016/j.jct.2011.05.004#d6#p1#r25"",""10.1016/j.jct.2011.05.004#d6#p1#r31""]","[""10.1016/j.jct.2011.05.004#d6#p1#r1"",""10.1016/j.jct.2011.05.004#d6#p1#r2"",""10.1016/j.jct.2011.05.004#d6#p1#r3"",""10.1016/j.jct.2011.05.004#d6#p1#r4"",""10.1016/j.jct.2011.05.004#d6#p1#r5"",""10.1016/j.jct.2011.05.004#d6#p1#r6"",""10.1016/j.jct.2011.05.004#d6#p1#r7"",""10.1016/j.jct.2011.05.004#d6#p1#r8""]",3,8,7
ep_27c88f14b2c7c442,mol_9ea52b961b4fd060,grp_5dea7427c65d07c7,train,10.1021/je049561m,10.1021/je049561m#d7#p1,5000,275.3,311.2,35.9,13,4,4,True,"[""10.1021/je049561m#d7#p1#r10"",""10.1021/je049561m#d7#p1#r11"",""10.1021/je049561m#d7#p1#r13""]","[""10.1021/je049561m#d7#p1#r1"",""10.1021/je049561m#d7#p1#r2"",""10.1021/je049561m#d7#p1#r3"",""10.1021/je049561m#d7#p1#r4""]",3,4,4
ep_28713d86ea794ff9,mol_13ff42623f3cf866,grp_5dea7427c65d07c7,train,10.1021/je0255980,10.1021/je0255980#d3#p1,5000,273.3,304.8,31.5,19,6,6,True,"[""10.1021/je0255980#d3#p1#r15"",""10.1021/je0255980#d3#p1#r17"",""10.1021/je0255980#d3#p1#r20""]","[""10.1021/je0255980#d3#p1#r1"",""10.1021/je0255980#d3#p1#r2"",""10.1021/je0255980#d3#p1#r3"",""10.1021/je0255980#d3#p1#r4"",""10.1021/je0255980#d3#p1#r5"",""10.1021/je0255980#d3#p1#r6"",""10.1021/je0255980#d3#p1#r7""]",3,7,6
ep_299f0ac97614ef25,mol_a6bd173c68da330b,grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009,10.1016/j.jct.2013.01.009#d5#p1,5000,253.14,308.15,55.01,12,4,4,True,"[""10.1016/j.jct.2013.01.009#d5#p1#r28"",""10.1016/j.jct.2013.01.009#d5#p1#r31"",""10.1016/j.jct.2013.01.009#d5#p1#r37""]","[""10.1016/j.jct.2013.01.009#d5#p1#r10"",""10.1016/j.jct.2013.01.009#d5#p1#r11"",""10.1016/j.jct.2013.01.009#d5#p1#r13"",""10.1016/j.jct.2013.01.009#d5#p1#r14"",""10.1016/j.jct.2013.01.009#d5#p1#r4"",""10.1016/j.jct.2013.01.009#d5#p1#r6"",""10.1016/j.jct.2013.01.009#d5#p1#r7"",""10.1016/j.jct.2013.01.009#d5#p1#r9""]",3,8,4
ep_29f767084f83fe8f,mol_16272dceff3c45bf,grp_5dea7427c65d07c7,train,10.1021/je9004905,10.1021/je9004905#d2#p1,5000,273.22,303.95,30.73,16,7,6,True,"[""10.1021/je9004905#d2#p1#r14"",""10.1021/je9004905#d2#p1#r18"",""10.1021/je9004905#d2#p1#r21""]","[""10.1021/je9004905#d2#p1#r1"",""10.1021/je9004905#d2#p1#r2"",""10.1021/je9004905#d2#p1#r3"",""10.1021/je9004905#d2#p1#r4"",""10.1021/je9004905#d2#p1#r5"",""10.1021/je9004905#d2#p1#r6"",""10.1021/je9004905#d2#p1#r7"",""10.1021/je9004905#d2#p1#r8""]",3,8,6
ep_29f92c89acbcc52a,mol_0aa38cb71170ee29,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020,10.1016/j.jct.2013.03.020#d3#p1,5000,273.15,323.15,50,12,4,4,True,"[""10.1016/j.jct.2013.03.020#d3#p1#r10"",""10.1016/j.jct.2013.03.020#d3#p1#r20"",""10.1016/j.jct.2013.03.020#d3#p1#r21""]","[""10.1016/j.jct.2013.03.020#d3#p1#r1"",""10.1016/j.jct.2013.03.020#d3#p1#r16"",""10.1016/j.jct.2013.03.020#d3#p1#r17"",""10.1016/j.jct.2013.03.020#d3#p1#r2"",""10.1016/j.jct.2013.03.020#d3#p1#r3""]",3,5,4
ep_2a288bc7a1ae39e4,mol_1a56e24870b3472e,grp_5dea7427c65d07c7,train,10.1021/je0255980,10.1021/je0255980#d8#p1,5000,276.2,308,31.8,17,4,5,True,"[""10.1021/je0255980#d8#p1#r15"",""10.1021/je0255980#d8#p1#r16"",""10.1021/je0255980#d8#p1#r18""]","[""10.1021/je0255980#d8#p1#r1"",""10.1021/je0255980#d8#p1#r2"",""10.1021/je0255980#d8#p1#r3"",""10.1021/je0255980#d8#p1#r4"",""10.1021/je0255980#d8#p1#r5"",""10.1021/je0255980#d8#p1#r6""]",3,6,5
ep_2a5963488c3fb474,mol_8ced90bc6ccb8f46,grp_27b44b5a9de26f9f,test,10.1016/j.tca.2015.02.004,10.1016/j.tca.2015.02.004#d7#p1,5000,321.8,390.9,69.1,13,4,6,True,"[""10.1016/j.tca.2015.02.004#d7#p1#r12"",""10.1016/j.tca.2015.02.004#d7#p1#r20"",""10.1016/j.tca.2015.02.004#d7#p1#r8""]","[""10.1016/j.tca.2015.02.004#d7#p1#r1"",""10.1016/j.tca.2015.02.004#d7#p1#r18"",""10.1016/j.tca.2015.02.004#d7#p1#r2"",""10.1016/j.tca.2015.02.004#d7#p1#r4"",""10.1016/j.tca.2015.02.004#d7#p1#r5"",""10.1016/j.tca.2015.02.004#d7#p1#r9""]",3,6,6
ep_2ad185d60cf4c6f6,mol_caae52dfde9f4474,grp_5dea7427c65d07c7,train,10.1016/j.jct.2006.10.007,10.1016/j.jct.2006.10.007#d18#p1,5000,288.6,334.2,45.6,14,5,3,True,"[""10.1016/j.jct.2006.10.007#d18#p1#r10"",""10.1016/j.jct.2006.10.007#d18#p1#r12"",""10.1016/j.jct.2006.10.007#d18#p1#r14""]","[""10.1016/j.jct.2006.10.007#d18#p1#r1"",""10.1016/j.jct.2006.10.007#d18#p1#r2"",""10.1016/j.jct.2006.10.007#d18#p1#r3""]",3,3,3
ep_2b46bb847190150f,mol_1c88c0062a21140c,grp_5dea7427c65d07c7,train,10.1021/je100398m,10.1021/je100398m#d4#p1,5000,258.17,308.16,49.99,11,3,3,True,"[""10.1021/je100398m#d4#p1#r20"",""10.1021/je100398m#d4#p1#r22"",""10.1021/je100398m#d4#p1#r24""]","[""10.1021/je100398m#d4#p1#r1"",""10.1021/je100398m#d4#p1#r2"",""10.1021/je100398m#d4#p1#r3"",""10.1021/je100398m#d4#p1#r4"",""10.1021/je100398m#d4#p1#r5"",""10.1021/je100398m#d4#p1#r7"",""10.1021/je100398m#d4#p1#r9""]",3,7,3
ep_2ccc8d4cbf4ecf60,mol_3ec8acd703277a07,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023,10.1016/j.fluid.2014.12.023#d8#p1,5000,278.5,324.3,45.8,21,5,10,True,"[""10.1016/j.fluid.2014.12.023#d8#p1#r17"",""10.1016/j.fluid.2014.12.023#d8#p1#r19"",""10.1016/j.fluid.2014.12.023#d8#p1#r21""]","[""10.1016/j.fluid.2014.12.023#d8#p1#r1"",""10.1016/j.fluid.2014.12.023#d8#p1#r10"",""10.1016/j.fluid.2014.12.023#d8#p1#r2"",""10.1016/j.fluid.2014.12.023#d8#p1#r3"",""10.1016/j.fluid.2014.12.023#d8#p1#r4"",""10.1016/j.fluid.2014.12.023#d8#p1#r5"",""10.1016/j.fluid.2014.12.023#d8#p1#r6"",""10.1016/j.fluid.2014.12.023#d8#p1#r7"",""10.1016/j.fluid.2014.12.023#d8#p1#r8"",""10.1016/j.fluid.2014.12.023#d8#p1#r9""]",3,10,10
ep_2cfee97b67c5c10b,mol_a10b91d37db2843a,grp_4099771604350c09,test,10.1021/je200336c,10.1021/je200336c#d8#p1,5000,335.6,374.1,38.5,30,9,8,True,"[""10.1021/je200336c#d8#p1#r34"",""10.1021/je200336c#d8#p1#r40"",""10.1021/je200336c#d8#p1#r46""]","[""10.1021/je200336c#d8#p1#r10"",""10.1021/je200336c#d8#p1#r11"",""10.1021/je200336c#d8#p1#r12"",""10.1021/je200336c#d8#p1#r13"",""10.1021/je200336c#d8#p1#r14"",""10.1021/je200336c#d8#p1#r15"",""10.1021/je200336c#d8#p1#r16"",""10.1021/je200336c#d8#p1#r17"",""10.1021/je200336c#d8#p1#r9""]",3,9,8
ep_2d9b10d12f24ba69,mol_b44b37c017007981,grp_5dea7427c65d07c7,train,10.1021/je800888n,10.1021/je800888n#d2#p1,5000,253.83,303.19,49.36,10,4,2,True,"[""10.1021/je800888n#d2#p1#r7"",""10.1021/je800888n#d2#p1#r9"",""10.1021/je800888n#d2#p1#r12""]","[""10.1021/je800888n#d2#p1#r1"",""10.1021/je800888n#d2#p1#r2""]",3,2,2
ep_2e83f980cc04b005,mol_ff573fbe94f755cf,grp_ff573fbe94f755cf,test,10.1016/j.jct.2009.04.019,10.1016/j.jct.2009.04.019#d1#p1,5000,283.5,338.4,54.9,35,14,6,True,"[""10.1016/j.jct.2009.04.019#d1#p1#r35"",""10.1016/j.jct.2009.04.019#d1#p1#r47"",""10.1016/j.jct.2009.04.019#d1#p1#r57""]","[""10.1016/j.jct.2009.04.019#d1#p1#r1"",""10.1016/j.jct.2009.04.019#d1#p1#r2"",""10.1016/j.jct.2009.04.019#d1#p1#r3"",""10.1016/j.jct.2009.04.019#d1#p1#r4"",""10.1016/j.jct.2009.04.019#d1#p1#r5"",""10.1016/j.jct.2009.04.019#d1#p1#r6"",""10.1016/j.jct.2009.04.019#d1#p1#r7""]",3,7,6
ep_2e84ac74d95cab0e,mol_12f2d4d05a0c8d09,grp_5dea7427c65d07c7,train,10.1021/je500784s,10.1021/je500784s#d17#p1,5000,293.5,328.5,35,14,5,4,True,"[""10.1021/je500784s#d17#p1#r10"",""10.1021/je500784s#d17#p1#r12"",""10.1021/je500784s#d17#p1#r15""]","[""10.1021/je500784s#d17#p1#r1"",""10.1021/je500784s#d17#p1#r2"",""10.1021/je500784s#d17#p1#r3"",""10.1021/je500784s#d17#p1#r4""]",3,4,4
ep_2f11c4660372f6dc,mol_038035dca3f815f6,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241,10.1016/j.fluid.2019.112241#d4#p1,5000,293.2,333.1,39.9,14,5,5,True,"[""10.1016/j.fluid.2019.112241#d4#p1#r10"",""10.1016/j.fluid.2019.112241#d4#p1#r12"",""10.1016/j.fluid.2019.112241#d4#p1#r14""]","[""10.1016/j.fluid.2019.112241#d4#p1#r1"",""10.1016/j.fluid.2019.112241#d4#p1#r2"",""10.1016/j.fluid.2019.112241#d4#p1#r3"",""10.1016/j.fluid.2019.112241#d4#p1#r4"",""10.1016/j.fluid.2019.112241#d4#p1#r5""]",3,5,5
ep_30621f4211c7b2fb,mol_4efd3132e13aacfa,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010,10.1016/j.fluid.2016.11.010#d8#p1,5000,313,373.1,60.1,16,4,4,True,"[""10.1016/j.fluid.2016.11.010#d8#p1#r13"",""10.1016/j.fluid.2016.11.010#d8#p1#r14"",""10.1016/j.fluid.2016.11.010#d8#p1#r16""]","[""10.1016/j.fluid.2016.11.010#d8#p1#r1"",""10.1016/j.fluid.2016.11.010#d8#p1#r2"",""10.1016/j.fluid.2016.11.010#d8#p1#r3"",""10.1016/j.fluid.2016.11.010#d8#p1#r4""]",3,4,4
ep_306bfd9fa3484731,mol_aa0ace4207225373,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003,10.1016/j.fluid.2012.08.003#d4#p1,5000,283.3,338.3,55,16,6,6,True,"[""10.1016/j.fluid.2012.08.003#d4#p1#r12"",""10.1016/j.fluid.2012.08.003#d4#p1#r14"",""10.1016/j.fluid.2012.08.003#d4#p1#r17""]","[""10.1016/j.fluid.2012.08.003#d4#p1#r1"",""10.1016/j.fluid.2012.08.003#d4#p1#r2"",""10.1016/j.fluid.2012.08.003#d4#p1#r3"",""10.1016/j.fluid.2012.08.003#d4#p1#r4"",""10.1016/j.fluid.2012.08.003#d4#p1#r5"",""10.1016/j.fluid.2012.08.003#d4#p1#r6""]",3,6,6
ep_3086e0de96073e0f,mol_942daac293e911e8,grp_5dea7427c65d07c7,train,10.1021/je060406c,10.1021/je060406c#d1#p1,5000,276.7,323.4,46.7,16,5,5,True,"[""10.1021/je060406c#d1#p1#r12"",""10.1021/je060406c#d1#p1#r14"",""10.1021/je060406c#d1#p1#r16""]","[""10.1021/je060406c#d1#p1#r1"",""10.1021/je060406c#d1#p1#r2"",""10.1021/je060406c#d1#p1#r3"",""10.1021/je060406c#d1#p1#r4"",""10.1021/je060406c#d1#p1#r5""]",3,5,5
ep_3115b5aaaf5c9998,mol_bbb0421bb336b7e6,grp_5dea7427c65d07c7,train,10.1016/j.jct.2019.01.007,10.1016/j.jct.2019.01.007#d14#p1,5000,369.05,425.15,56.1,25,10,6,True,"[""10.1016/j.jct.2019.01.007#d14#p1#r18"",""10.1016/j.jct.2019.01.007#d14#p1#r24"",""10.1016/j.jct.2019.01.007#d14#p1#r25""]","[""10.1016/j.jct.2019.01.007#d14#p1#r11"",""10.1016/j.jct.2019.01.007#d14#p1#r14"",""10.1016/j.jct.2019.01.007#d14#p1#r15"",""10.1016/j.jct.2019.01.007#d14#p1#r16"",""10.1016/j.jct.2019.01.007#d14#p1#r5"",""10.1016/j.jct.2019.01.007#d14#p1#r8""]",3,6,6
ep_3124dfeb15c6d459,mol_e687bcf74e76aad5,grp_5dea7427c65d07c7,train,10.1021/je049600u,10.1021/je049600u#d3#p1,5000,298.15,368.15,70,15,5,5,True,"[""10.1021/je049600u#d3#p1#r11"",""10.1021/je049600u#d3#p1#r13"",""10.1021/je049600u#d3#p1#r15""]","[""10.1021/je049600u#d3#p1#r1"",""10.1021/je049600u#d3#p1#r2"",""10.1021/je049600u#d3#p1#r3"",""10.1021/je049600u#d3#p1#r4"",""10.1021/je049600u#d3#p1#r5""]",3,5,5
ep_319868942cc8ee4f,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418,10.1021/je0602418#d10#p1,5000,286.4,340.6,54.2,19,6,6,True,"[""10.1021/je0602418#d10#p1#r14"",""10.1021/je0602418#d10#p1#r16"",""10.1021/je0602418#d10#p1#r19""]","[""10.1021/je0602418#d10#p1#r1"",""10.1021/je0602418#d10#p1#r2"",""10.1021/je0602418#d10#p1#r3"",""10.1021/je0602418#d10#p1#r4"",""10.1021/je0602418#d10#p1#r5"",""10.1021/je0602418#d10#p1#r6""]",3,6,6
ep_31b725fbaab03811,mol_f184b9645fb1446a,grp_4b1804fb3acb405a,validation,10.1016/j.jct.2017.07.008,10.1016/j.jct.2017.07.008#d1#p1,5000,351.15,391.84,40.69,17,5,4,True,"[""10.1016/j.jct.2017.07.008#d1#p1#r13"",""10.1016/j.jct.2017.07.008#d1#p1#r15"",""10.1016/j.jct.2017.07.008#d1#p1#r17""]","[""10.1016/j.jct.2017.07.008#d1#p1#r1"",""10.1016/j.jct.2017.07.008#d1#p1#r2"",""10.1016/j.jct.2017.07.008#d1#p1#r3"",""10.1016/j.jct.2017.07.008#d1#p1#r4""]",3,4,4
ep_3267437e9bb19371,mol_8576484ee77b5757,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241,10.1016/j.fluid.2019.112241#d7#p1,5000,331.5,364.2,32.7,14,5,4,True,"[""10.1016/j.fluid.2019.112241#d7#p1#r17"",""10.1016/j.fluid.2019.112241#d7#p1#r19"",""10.1016/j.fluid.2019.112241#d7#p1#r21""]","[""10.1016/j.fluid.2019.112241#d7#p1#r10"",""10.1016/j.fluid.2019.112241#d7#p1#r6"",""10.1016/j.fluid.2019.112241#d7#p1#r7"",""10.1016/j.fluid.2019.112241#d7#p1#r8"",""10.1016/j.fluid.2019.112241#d7#p1#r9""]",3,5,4
ep_33fdf90e9ca984e1,mol_8557db3d1a35156c,grp_5dea7427c65d07c7,train,10.1016/j.jct.2014.04.022,10.1016/j.jct.2014.04.022#d13#p1,5000,273.65,308.15,34.5,8,3,3,True,"[""10.1016/j.jct.2014.04.022#d13#p1#r16"",""10.1016/j.jct.2014.04.022#d13#p1#r19"",""10.1016/j.jct.2014.04.022#d13#p1#r22""]","[""10.1016/j.jct.2014.04.022#d13#p1#r1"",""10.1016/j.jct.2014.04.022#d13#p1#r2"",""10.1016/j.jct.2014.04.022#d13#p1#r3"",""10.1016/j.jct.2014.04.022#d13#p1#r4"",""10.1016/j.jct.2014.04.022#d13#p1#r5"",""10.1016/j.jct.2014.04.022#d13#p1#r7"",""10.1016/j.jct.2014.04.022#d13#p1#r8"",""10.1016/j.jct.2014.04.022#d13#p1#r9""]",3,8,3
ep_365f78abe5653144,mol_2634d93cfb57c01a,grp_05168514f8646cd3,test,10.1021/je049595u,10.1021/je049595u#d28#p1,5000,315.614,404.974,89.36,10,3,3,True,"[""10.1021/je049595u#d28#p1#r8"",""10.1021/je049595u#d28#p1#r9"",""10.1021/je049595u#d28#p1#r10""]","[""10.1021/je049595u#d28#p1#r1"",""10.1021/je049595u#d28#p1#r2"",""10.1021/je049595u#d28#p1#r3""]",3,3,3
