episode_id,pressure_ceiling_Pa,molecule_id,component_id,split,record_id,episode_role,episode_temperature_level_id,temperature_level_representative_K
ep_0243d821ff93faf4,5000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r13,anchor,ep_0243d821ff93faf4#T0008,313.4
ep_0243d821ff93faf4,5000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r1,cold_target,ep_0243d821ff93faf4#T0000,275.4
ep_0243d821ff93faf4,5000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r2,cold_target,ep_0243d821ff93faf4#T0001,278.5
ep_0243d821ff93faf4,5000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r3,cold_target,ep_0243d821ff93faf4#T0002,283.3
ep_028d87e3fb7820c5,5000,mol_757f79c7ac5d216c,grp_5dea7427c65d07c7,train,10.1021/je100231g#d5#p1#r10,anchor,ep_028d87e3fb7820c5#T0009,338.2
ep_028d87e3fb7820c5,5000,mol_757f79c7ac5d216c,grp_5dea7427c65d07c7,train,10.1021/je100231g#d5#p1#r12,anchor,ep_028d87e3fb7820c5#T0011,343.2
ep_028d87e3fb7820c5,5000,mol_757f79c7ac5d216c,grp_5dea7427c65d07c7,train,10.1021/je100231g#d5#p1#r15,anchor,ep_028d87e3fb7820c5#T0014,352.2
ep_028d87e3fb7820c5,5000,mol_757f79c7ac5d216c,grp_5dea7427c65d07c7,train,10.1021/je100231g#d5#p1#r1,cold_target,ep_028d87e3fb7820c5#T0000,303.5
ep_028d87e3fb7820c5,5000,mol_757f79c7ac5d216c,grp_5dea7427c65d07c7,train,10.1021/je100231g#d5#p1#r2,cold_target,ep_028d87e3fb7820c5#T0001,308.2
ep_028d87e3fb7820c5,5000,mol_757f79c7ac5d216c,grp_5dea7427c65d07c7,train,10.1021/je100231g#d5#p1#r3,cold_target,ep_028d87e3fb7820c5#T0002,313.3
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r26,anchor,ep_02a8b49b518aeea2#T0024,346.2
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r28,anchor,ep_02a8b49b518aeea2#T0026,350
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r30,anchor,ep_02a8b49b518aeea2#T0028,356.6
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r1,cold_target,ep_02a8b49b518aeea2#T0000,318.1
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r10,cold_target,ep_02a8b49b518aeea2#T0008,325.2
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r11,cold_target,ep_02a8b49b518aeea2#T0009,325.6
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r12,cold_target,ep_02a8b49b518aeea2#T0010,326.7
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r13,cold_target,ep_02a8b49b518aeea2#T0011,328.7
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r2,cold_target,ep_02a8b49b518aeea2#T0000,318.1
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r3,cold_target,ep_02a8b49b518aeea2#T0001,319.3
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r4,cold_target,ep_02a8b49b518aeea2#T0002,320.6
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r5,cold_target,ep_02a8b49b518aeea2#T0003,321.5
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r6,cold_target,ep_02a8b49b518aeea2#T0004,321.8
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r7,cold_target,ep_02a8b49b518aeea2#T0005,322.3
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r8,cold_target,ep_02a8b49b518aeea2#T0006,323
ep_02a8b49b518aeea2,10000,mol_61fcafdd88a47b4b,grp_5dea7427c65d07c7,train,10.1016/j.jct.2011.06.008#d8#p1#r9,cold_target,ep_02a8b49b518aeea2#T0007,324.3
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r20,anchor,ep_02aca8bf291da6d3#T0019,299.2
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r22,anchor,ep_02aca8bf291da6d3#T0021,302.2
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r25,anchor,ep_02aca8bf291da6d3#T0023,308
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r1,cold_target,ep_02aca8bf291da6d3#T0000,277.8
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r2,cold_target,ep_02aca8bf291da6d3#T0001,278.1
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r3,cold_target,ep_02aca8bf291da6d3#T0002,279.1
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r4,cold_target,ep_02aca8bf291da6d3#T0003,281.3
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r5,cold_target,ep_02aca8bf291da6d3#T0004,282.9
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r6,cold_target,ep_02aca8bf291da6d3#T0005,284.3
ep_02aca8bf291da6d3,5000,mol_15c27366f9af4374,grp_5dea7427c65d07c7,train,10.1021/je049823k#d2#p1#r7,cold_target,ep_02aca8bf291da6d3#T0006,286.2
ep_02c75c7bce6312bb,10000,mol_caae52dfde9f4474,grp_5dea7427c65d07c7,train,10.1016/j.jct.2006.10.007#d18#p1#r10,anchor,ep_02c75c7bce6312bb#T0009,322.3
ep_02c75c7bce6312bb,10000,mol_caae52dfde9f4474,grp_5dea7427c65d07c7,train,10.1016/j.jct.2006.10.007#d18#p1#r12,anchor,ep_02c75c7bce6312bb#T0011,328.2
ep_02c75c7bce6312bb,10000,mol_caae52dfde9f4474,grp_5dea7427c65d07c7,train,10.1016/j.jct.2006.10.007#d18#p1#r14,anchor,ep_02c75c7bce6312bb#T0013,334.2
ep_02c75c7bce6312bb,10000,mol_caae52dfde9f4474,grp_5dea7427c65d07c7,train,10.1016/j.jct.2006.10.007#d18#p1#r1,cold_target,ep_02c75c7bce6312bb#T0000,288.6
ep_02c75c7bce6312bb,10000,mol_caae52dfde9f4474,grp_5dea7427c65d07c7,train,10.1016/j.jct.2006.10.007#d18#p1#r2,cold_target,ep_02c75c7bce6312bb#T0001,297.5
ep_02c75c7bce6312bb,10000,mol_caae52dfde9f4474,grp_5dea7427c65d07c7,train,10.1016/j.jct.2006.10.007#d18#p1#r3,cold_target,ep_02c75c7bce6312bb#T0002,301.4
ep_02fefe721caf7cea,20000,mol_670136e04246f1d5,grp_5dea7427c65d07c7,train,10.1021/je034197x#d5#p1#r11,anchor,ep_02fefe721caf7cea#T0010,348.15
ep_02fefe721caf7cea,20000,mol_670136e04246f1d5,grp_5dea7427c65d07c7,train,10.1021/je034197x#d5#p1#r8,anchor,ep_02fefe721caf7cea#T0007,333.15
ep_02fefe721caf7cea,20000,mol_670136e04246f1d5,grp_5dea7427c65d07c7,train,10.1021/je034197x#d5#p1#r9,anchor,ep_02fefe721caf7cea#T0008,338.15
ep_02fefe721caf7cea,20000,mol_670136e04246f1d5,grp_5dea7427c65d07c7,train,10.1021/je034197x#d5#p1#r1,cold_target,ep_02fefe721caf7cea#T0000,298.15
ep_02fefe721caf7cea,20000,mol_670136e04246f1d5,grp_5dea7427c65d07c7,train,10.1021/je034197x#d5#p1#r2,cold_target,ep_02fefe721caf7cea#T0001,303.15
ep_02fefe721caf7cea,20000,mol_670136e04246f1d5,grp_5dea7427c65d07c7,train,10.1021/je034197x#d5#p1#r3,cold_target,ep_02fefe721caf7cea#T0002,308.15
ep_02fefe721caf7cea,20000,mol_670136e04246f1d5,grp_5dea7427c65d07c7,train,10.1021/je034197x#d5#p1#r4,cold_target,ep_02fefe721caf7cea#T0003,313.15
ep_0323d16e4fd1338f,20000,mol_7ea8ab72c1e55be3,grp_5dea7427c65d07c7,train,10.1016/j.jct.2008.02.012#d4#p1#r16,anchor,ep_0323d16e4fd1338f#T0015,317.6
ep_0323d16e4fd1338f,20000,mol_7ea8ab72c1e55be3,grp_5dea7427c65d07c7,train,10.1016/j.jct.2008.02.012#d4#p1#r18,anchor,ep_0323d16e4fd1338f#T0017,323.3
ep_0323d16e4fd1338f,20000,mol_7ea8ab72c1e55be3,grp_5dea7427c65d07c7,train,10.1016/j.jct.2008.02.012#d4#p1#r21,anchor,ep_0323d16e4fd1338f#T0020,329.1
ep_0323d16e4fd1338f,20000,mol_7ea8ab72c1e55be3,grp_5dea7427c65d07c7,train,10.1016/j.jct.2008.02.012#d4#p1#r1,cold_target,ep_0323d16e4fd1338f#T0000,287.1
ep_0323d16e4fd1338f,20000,mol_7ea8ab72c1e55be3,grp_5dea7427c65d07c7,train,10.1016/j.jct.2008.02.012#d4#p1#r2,cold_target,ep_0323d16e4fd1338f#T0001,290.1
ep_0323d16e4fd1338f,20000,mol_7ea8ab72c1e55be3,grp_5dea7427c65d07c7,train,10.1016/j.jct.2008.02.012#d4#p1#r3,cold_target,ep_0323d16e4fd1338f#T0002,292.9
ep_0323d16e4fd1338f,20000,mol_7ea8ab72c1e55be3,grp_5dea7427c65d07c7,train,10.1016/j.jct.2008.02.012#d4#p1#r4,cold_target,ep_0323d16e4fd1338f#T0003,296.8
ep_0328ae25e24e06f1,10000,mol_b859097b55ec40b9,grp_5dea7427c65d07c7,train,10.1021/je050182i#d1#p1#r10,anchor,ep_0328ae25e24e06f1#T0007,452.22
ep_0328ae25e24e06f1,10000,mol_b859097b55ec40b9,grp_5dea7427c65d07c7,train,10.1021/je050182i#d1#p1#r11,anchor,ep_0328ae25e24e06f1#T0008,461.96
ep_0328ae25e24e06f1,10000,mol_b859097b55ec40b9,grp_5dea7427c65d07c7,train,10.1021/je050182i#d1#p1#r9,anchor,ep_0328ae25e24e06f1#T0006,442.3
ep_0328ae25e24e06f1,10000,mol_b859097b55ec40b9,grp_5dea7427c65d07c7,train,10.1021/je050182i#d1#p1#r3,cold_target,ep_0328ae25e24e06f1#T0000,371.42
ep_0328ae25e24e06f1,10000,mol_b859097b55ec40b9,grp_5dea7427c65d07c7,train,10.1021/je050182i#d1#p1#r4,cold_target,ep_0328ae25e24e06f1#T0001,381.65
ep_0328ae25e24e06f1,10000,mol_b859097b55ec40b9,grp_5dea7427c65d07c7,train,10.1021/je050182i#d1#p1#r5,cold_target,ep_0328ae25e24e06f1#T0002,391.86
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r15,anchor,ep_03380579dc99039a#T0013,316.4
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r18,anchor,ep_03380579dc99039a#T0016,321.4
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r22,anchor,ep_03380579dc99039a#T0020,328.6
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r1,cold_target,ep_03380579dc99039a#T0000,282.8
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r2,cold_target,ep_03380579dc99039a#T0001,285.7
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r3,cold_target,ep_03380579dc99039a#T0001,285.7
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r4,cold_target,ep_03380579dc99039a#T0002,288.7
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r5,cold_target,ep_03380579dc99039a#T0003,289.5
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r6,cold_target,ep_03380579dc99039a#T0004,292.5
ep_03380579dc99039a,20000,mol_238deb0b278c0317,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d14#p1#r7,cold_target,ep_03380579dc99039a#T0005,296.4
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r22,anchor,ep_0342343671516ceb#T0020,315.06
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r26,anchor,ep_0342343671516ceb#T0024,323.09
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r30,anchor,ep_0342343671516ceb#T0028,331.02
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r10,cold_target,ep_0342343671516ceb#T0008,291.28
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r2,cold_target,ep_0342343671516ceb#T0000,275.44
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r3,cold_target,ep_0342343671516ceb#T0001,277.42
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r4,cold_target,ep_0342343671516ceb#T0002,279.38
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r5,cold_target,ep_0342343671516ceb#T0003,281.38
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r6,cold_target,ep_0342343671516ceb#T0004,283.37
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r7,cold_target,ep_0342343671516ceb#T0005,285.33
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r8,cold_target,ep_0342343671516ceb#T0006,287.32
ep_0342343671516ceb,5000,mol_582f643aeadf8be3,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047#d16#p1#r9,cold_target,ep_0342343671516ceb#T0007,289.31
ep_035c53e471a01e9b,10000,mol_a4a15a5e8071fffe,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d1#p1#r12,anchor,ep_035c53e471a01e9b#T0011,300.2
ep_035c53e471a01e9b,10000,mol_a4a15a5e8071fffe,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d1#p1#r14,anchor,ep_035c53e471a01e9b#T0012,303.3
ep_035c53e471a01e9b,10000,mol_a4a15a5e8071fffe,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d1#p1#r16,anchor,ep_035c53e471a01e9b#T0014,308
ep_035c53e471a01e9b,10000,mol_a4a15a5e8071fffe,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d1#p1#r1,cold_target,ep_035c53e471a01e9b#T0000,275.8
ep_035c53e471a01e9b,10000,mol_a4a15a5e8071fffe,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d1#p1#r2,cold_target,ep_035c53e471a01e9b#T0001,277.7
ep_035c53e471a01e9b,10000,mol_a4a15a5e8071fffe,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d1#p1#r3,cold_target,ep_035c53e471a01e9b#T0002,278.7
ep_035c53e471a01e9b,10000,mol_a4a15a5e8071fffe,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d1#p1#r4,cold_target,ep_035c53e471a01e9b#T0003,280.6
ep_035c53e471a01e9b,10000,mol_a4a15a5e8071fffe,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d1#p1#r5,cold_target,ep_035c53e471a01e9b#T0004,282.6
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r31,anchor,ep_0371adfb293324d3#T0010,343.19
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r37,anchor,ep_0371adfb293324d3#T0012,353.1
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r43,anchor,ep_0371adfb293324d3#T0014,362.975
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r1,cold_target,ep_0371adfb293324d3#T0000,293.16
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r10,cold_target,ep_0371adfb293324d3#T0003,308.19
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r11,cold_target,ep_0371adfb293324d3#T0003,308.19
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r12,cold_target,ep_0371adfb293324d3#T0003,308.19
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r13,cold_target,ep_0371adfb293324d3#T0004,313.205
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r14,cold_target,ep_0371adfb293324d3#T0004,313.205
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r15,cold_target,ep_0371adfb293324d3#T0004,313.205
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r2,cold_target,ep_0371adfb293324d3#T0000,293.16
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r3,cold_target,ep_0371adfb293324d3#T0000,293.16
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r4,cold_target,ep_0371adfb293324d3#T0001,298.185
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r5,cold_target,ep_0371adfb293324d3#T0001,298.185
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r58,cold_target,ep_0371adfb293324d3#T0000,293.16
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r6,cold_target,ep_0371adfb293324d3#T0001,298.185
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r60,cold_target,ep_0371adfb293324d3#T0000,293.16
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r61,cold_target,ep_0371adfb293324d3#T0001,298.185
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r62,cold_target,ep_0371adfb293324d3#T0001,298.185
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r63,cold_target,ep_0371adfb293324d3#T0001,298.185
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r64,cold_target,ep_0371adfb293324d3#T0002,303.175
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r65,cold_target,ep_0371adfb293324d3#T0002,303.175
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r66,cold_target,ep_0371adfb293324d3#T0002,303.175
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r67,cold_target,ep_0371adfb293324d3#T0003,308.19
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r68,cold_target,ep_0371adfb293324d3#T0003,308.19
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r69,cold_target,ep_0371adfb293324d3#T0003,308.19
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r7,cold_target,ep_0371adfb293324d3#T0002,303.175
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r8,cold_target,ep_0371adfb293324d3#T0002,303.175
ep_0371adfb293324d3,5000,mol_1ca87a53bf4e35a9,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031#d5#p1#r9,cold_target,ep_0371adfb293324d3#T0002,303.175
ep_03886e66cccb5d37,20000,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418#d10#p1#r14,anchor,ep_03886e66cccb5d37#T0013,325.3
ep_03886e66cccb5d37,20000,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418#d10#p1#r16,anchor,ep_03886e66cccb5d37#T0015,331.4
ep_03886e66cccb5d37,20000,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418#d10#p1#r19,anchor,ep_03886e66cccb5d37#T0018,340.6
ep_03886e66cccb5d37,20000,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418#d10#p1#r1,cold_target,ep_03886e66cccb5d37#T0000,286.4
ep_03886e66cccb5d37,20000,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418#d10#p1#r2,cold_target,ep_03886e66cccb5d37#T0001,289.4
ep_03886e66cccb5d37,20000,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418#d10#p1#r3,cold_target,ep_03886e66cccb5d37#T0002,292.3
ep_03886e66cccb5d37,20000,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418#d10#p1#r4,cold_target,ep_03886e66cccb5d37#T0003,295.2
ep_03886e66cccb5d37,20000,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418#d10#p1#r5,cold_target,ep_03886e66cccb5d37#T0004,298.1
ep_03886e66cccb5d37,20000,mol_8f8d88329a658c4a,grp_5dea7427c65d07c7,train,10.1021/je0602418#d10#p1#r6,cold_target,ep_03886e66cccb5d37#T0005,301.1
ep_039b76bcf6f591ac,10000,mol_08c55f7701cab54c,grp_5dea7427c65d07c7,train,10.1021/acs.jced.7b00599#d2#p1#r10,anchor,ep_039b76bcf6f591ac#T0009,308.25
ep_039b76bcf6f591ac,10000,mol_08c55f7701cab54c,grp_5dea7427c65d07c7,train,10.1021/acs.jced.7b00599#d2#p1#r7,anchor,ep_039b76bcf6f591ac#T0006,293.35
ep_039b76bcf6f591ac,10000,mol_08c55f7701cab54c,grp_5dea7427c65d07c7,train,10.1021/acs.jced.7b00599#d2#p1#r8,anchor,ep_039b76bcf6f591ac#T0007,298.35
ep_039b76bcf6f591ac,10000,mol_08c55f7701cab54c,grp_5dea7427c65d07c7,train,10.1021/acs.jced.7b00599#d2#p1#r1,cold_target,ep_039b76bcf6f591ac#T0000,258.55
ep_039b76bcf6f591ac,10000,mol_08c55f7701cab54c,grp_5dea7427c65d07c7,train,10.1021/acs.jced.7b00599#d2#p1#r2,cold_target,ep_039b76bcf6f591ac#T0001,268.45
ep_039b76bcf6f591ac,10000,mol_08c55f7701cab54c,grp_5dea7427c65d07c7,train,10.1021/acs.jced.7b00599#d2#p1#r3,cold_target,ep_039b76bcf6f591ac#T0002,273.45
ep_03d6d6c6e43bf97f,20000,mol_db67b94bf17f5f44,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d16#p1#r20,anchor,ep_03d6d6c6e43bf97f#T0017,307.55
ep_03d6d6c6e43bf97f,20000,mol_db67b94bf17f5f44,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d16#p1#r25,anchor,ep_03d6d6c6e43bf97f#T0019,312.5
ep_03d6d6c6e43bf97f,20000,mol_db67b94bf17f5f44,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d16#p1#r31,anchor,ep_03d6d6c6e43bf97f#T0022,319.6
