record_id,origin,molecule_id,inchi,name,H_kJ_mol,T_K,H_J_mol,method,source_doi,reference_codes_json,source_locator,reported_deviation,uncertainty_kind,uncertainty_confidence_percent,uncertainty_coverage_factor,experimental_temperature_range,temperature_status,thermodynamic_state,raw_row_verified,archive_XML_verified,full_primary_methods_verified,calorimetry_candidate,has_pressure_join,inside_pressure_temperature_envelope,decision,decision_reasons,independent_of_pressure_verified,training_allowed,corrected_298_field_excluded,duplicate_family,linked_record_ids_json,split,component_id,review_wave,review_date,original_H_kJ_mol,original_T_K,original_reported_deviation,original_decision,previous_v0_2_decision,review_reference_code,primary_source_url,source_review_status,reference_code,primary_compound_name,primary_H,primary_deviation,primary_unit,unit_multiplier_to_kJ,primary_temperature_C,primary_temperature_K,primary_page,primary_table,calorimeter,structure_smiles_from_primary_name,systematic_error_bound_kJ_mol,quality_flags,table_image_visually_checked,pressure_slope_ancillary_correction,reported_replicates_minimum,reported_replicates_exact,temperature_scale_note,source_role,overall_uncertainty_relation,overall_uncertainty_value_kJ_mol,ancillary_reference_notes,source_temperature_adjustment,moisture_treatment,mean_gamma_intJ_g,beta_intJ_g,estimated_relative_error_fraction,energy_conversion_factor_to_abs_J,primary_document_sha256,molar_mass_g_mol,random_standard_error_kJ_mol,standard_error_multiplier,author_estimated_total_error_kJ_mol,primary_numeric_table_verified,primary_identity_verified,measurement_or_reference_temperature,temperature_correction_applied,ideal_gas_state_conversion_applied,ancillary_apparatus_pressure_used,pressure_curve_used_to_derive_label,benchmark_pressure_used_for_label,minimum_replicates_in_reported_mean,measurement_lineage_id,reviewed_by
rdr250199#csvline5963,compendium,mol_b633c02df2e0c63b,"InChI=1S/C6H13I/c1-2-3-4-5-6-7/h2-6H2,1H3",1-iodohexane,49.75,298.15,49750.00,electrical_energy_and_evaporated_mass_calorimetry,10.3891/acta.chem.scand.22-2438,"[""1968WAD""]","DOI 10.3891/acta.chem.scand.22-2438; p.2440; Table 1; Hexyl, X=I",0.08,twice_standard_error_of_mean_random_only,,,,direct_measurement_temperature_restored_from_primary_source,liquid_to_real_vapor_at_saturation,True,False,True,True,True,True,approve_primary_calorimetry,primary_calorimetry_verified_with_disclosed_source_quality_limits,True,True,True,,[],train,grp_5dea7427c65d07c7,wave1,2026-09-17,49.8,298,0.1,quarantine_compendium_provenance,approve_primary_calorimetry,1968WAD,https://actachemscand.ki.ku.dk/pdf/acta_vol_22_p2438-2444.pdf,full_primary_review,1968WAD,"Hexyl, X=I",49.75,0.08,kJ/mol,1,25.00,298.15,2440,1,C_improved,CCCCCCI,0.08,,True,False,5,,Source reports Celsius; no historical scale transformation applied.,direct_calorimetry_reported_in_primary_paper,,,,No separate reference-temperature extrapolation used in the reviewed label.,,,,,,a3bf97f0ff50f22cb2939406f90a0bf6964e3af2a7fff3ae69bbeb537e73abb6,,0.04,2,,True,True,measurement,False,False,True,False,False,5,cal_d332708bac47ff20131b,OpenAI Codex; no independent human sign-off
rdr250199#csvline6038,compendium,mol_2ea49b3823ebd7ad,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",hexane,31.5506619003885,298.15,31550.6619003885000,electrical_energy_and_evaporated_mass_calorimetry,10.6028/jres.039.031,"[""1947OSB/GIN""]",DOI 10.6028/jres.039.031; p.466; Table 1; n-Hexane,,author_estimated_relative_accuracy_no_confidence_probability,,,,nominal_historical_scale_temperature,liquid_to_real_vapor_at_saturation,True,False,True,True,True,True,hold_ancillary_pressure_slope_lineage,ancillary_pressure_slope_lineage_and_primary_pool_eligibility_unresolved,False,False,True,,[],train,grp_5dea7427c65d07c7,wave2,2026-09-18,31.5,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1947OSB/GIN,https://nistdigitalarchives.contentdm.oclc.org/digital/api/collection/p16009coll6/id/118316/download,primary_table_verified_ancillary_lineage_hold,1947OSB/GIN,n-Hexane,366.05,,US_international_J/g,0.08619221937,25.0,298.15,466,1,NBS electrical fluid calorimeter,CCCCCC,,Historical pressure-slope beta correction. Not pressure-curve-free. Source estimates error unlikely above 0.1 percent; this is not a standard uncertainty. ,True,True,4,4,"Historical International Temperature Scale; 298.15 K is nominal conversion of reported 25 C, not a conversion to ITS-90.",current_work_calorimetry_with_pressure_slope_correction,,,"Original refs.14 (API Project 44 tables) and 15 (International Critical Tables vol.3, 1928); per-compound source entries and upstream pressure measurement lineage unverified.",Source applies small run-temperature corrections to nominal 25 C; individual correction magnitudes are not separately listed (p.465). No new thermal extrapolation applied here.,,366.44,0.39,0.001,1.000165,0dcceb5865b44de7cb6fb02e5d0f23d1257e63106d1f135400095c1340abd288,86.178,,,0.0315506619003885,True,True,measurement,False,False,True,True,unknown_upstream_ancillary_lineage,4,cal_793a9d0c3228790e41db,OpenAI Codex; no independent human sign-off
rdr250199#csvline6107,compendium,mol_a6ed1653bde80123,"InChI=1S/C6H14O/c1-3-5-6-7-4-2/h3-6H2,1-2H3",butyl ethyl ether,36.3,298,36300,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6107",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,36.3,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6108,compendium,mol_a6ed1653bde80123,"InChI=1S/C6H14O/c1-3-5-6-7-4-2/h3-6H2,1-2H3",butyl ethyl ether,35.3,313,35300,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6108",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,35.3,313,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6109,compendium,mol_a6ed1653bde80123,"InChI=1S/C6H14O/c1-3-5-6-7-4-2/h3-6H2,1-2H3",butyl ethyl ether,34.3,328,34300,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6109",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,34.3,328,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6110,compendium,mol_a6ed1653bde80123,"InChI=1S/C6H14O/c1-3-5-6-7-4-2/h3-6H2,1-2H3",butyl ethyl ether,33.3,343,33300,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6110",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,33.3,343,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6111,compendium,mol_a6ed1653bde80123,"InChI=1S/C6H14O/c1-3-5-6-7-4-2/h3-6H2,1-2H3",butyl ethyl ether,32.1,358,32100,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6111",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,32.1,358,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6143,compendium,mol_e82f68770fb0a3fb,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",dipropyl ether,35.7,298,35700,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6143",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,35.7,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6144,compendium,mol_e82f68770fb0a3fb,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",dipropyl ether,34.7,313,34700,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6144",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,34.7,313,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6145,compendium,mol_e82f68770fb0a3fb,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",dipropyl ether,33.8,328,33800,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6145",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,33.8,328,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6146,compendium,mol_e82f68770fb0a3fb,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",dipropyl ether,32.8,343,32800,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6146",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,32.8,343,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6147,compendium,mol_e82f68770fb0a3fb,"InChI=1S/C6H14O/c1-3-5-7-6-4-2/h3-6H2,1-2H3",dipropyl ether,31.7,358,31700,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6147",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,31.7,358,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6163,compendium,mol_4e6567a0dc6bd494,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",diisopropyl ether,32.1,298,32100,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6163",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,32.1,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6164,compendium,mol_4e6567a0dc6bd494,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",diisopropyl ether,31.1,313,31100,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6164",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,31.1,313,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6165,compendium,mol_4e6567a0dc6bd494,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",diisopropyl ether,30.1,328,30100,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6165",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,30.1,328,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6166,compendium,mol_4e6567a0dc6bd494,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",diisopropyl ether,29,343,29000,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6166",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,29,343,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6167,compendium,mol_4e6567a0dc6bd494,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",diisopropyl ether,27.8,358,27800,C,,"[""1980MAJ/WAG""]","RDR file 250199, CSV line 6167",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_full_text_not_obtained,Bibliography resolved; original table and measurement-versus-correlation status unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,27.8,358,,quarantine_compendium_provenance,hold_full_text_not_obtained,1980MAJ/WAG,https://doi.org/10.1016/0021-9614(80)90152-4,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6194,compendium,mol_b8293313f61ea38f,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",1-hexanol,60.8,298,60800,C,,"[""1977MAN/SEL""]","RDR file 250199, CSV line 6194",0.2,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,"Bibliography resolved; primary tables, temperature corrections and liquid state not verified.",False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,60.8,298,0.2,quarantine_compendium_provenance,hold_full_text_not_obtained,1977MAN/SEL,https://doi.org/10.1016/0021-9614(77)90202-6,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6197,compendium,mol_b8293313f61ea38f,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",1-hexanol,61.630320,298.15,61630.320000,electrical_energy_and_evaporated_mass_calorimetry,10.3891/acta.chem.scand.20-0544,"[""1966WAD""]",DOI 10.3891/acta.chem.scand.20-0544; p.545; Table 1; 1-Hexanol,0.167360,estimated_total_including_systematics_coverage_unspecified,,,,direct_measurement_temperature_restored_from_primary_source,liquid_to_real_vapor_at_saturation,True,False,True,True,True,True,approve_primary_calorimetry,primary_calorimetry_verified_with_disclosed_source_quality_limits,True,True,True,,[],train,grp_5dea7427c65d07c7,wave1,2026-09-17,61.6,298,0.2,quarantine_compendium_provenance,approve_primary_calorimetry,1966WAD,https://actachemscand.ki.ku.dk/pdf/acta_vol_20_p0544-0552.pdf,full_primary_review,1966WAD,1-Hexanol,14.73,0.04,kcal/mol_defined_calorie,4.1840,25.00,298.15,545,1,B,CCCCCCO,,,True,False,5,,Source reports Celsius; no historical scale transformation applied.,direct_calorimetry_reported_in_primary_paper,,,,No separate reference-temperature extrapolation used in the reviewed label.,,,,,,ff83a8bdaad3652c26c4b681614e9713a87e7cf6874b14cd223be1e1ef58eb2c,,,,,True,True,measurement,False,False,True,False,False,5,cal_9159e70d6f4e963d7c06,OpenAI Codex; no independent human sign-off
rdr250199#csvline6434,compendium,mol_cdea8ee7666036ab,"InChI=1S/C6H15N/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3",dipropylamine,40.04,298.15,40040.00,electrical_energy_and_evaporated_mass_calorimetry,10.3891/acta.chem.scand.23-2061,"[""1969WAD""]",DOI 10.3891/acta.chem.scand.23-2061; p.2062; Table 1; Dipropylamine,0.06,twice_standard_error_of_mean_random_only,,,,direct_measurement_temperature_restored_from_primary_source,liquid_to_real_vapor_at_saturation,True,False,True,True,True,True,approve_primary_calorimetry,primary_calorimetry_verified_with_disclosed_source_quality_limits,True,True,True,,[],train,grp_5dea7427c65d07c7,wave1,2026-09-17,40,298,0.1,quarantine_compendium_provenance,approve_primary_calorimetry,1969WAD,https://actachemscand.ki.ku.dk/pdf/acta_vol_23_p2061-2064.pdf,full_primary_review,1969WAD,Dipropylamine,40.04,0.06,kJ/mol,1,25.00,298.15,2062,1,C_improved,CCCNCCC,,,True,False,5,,Source reports Celsius; no historical scale transformation applied.,direct_calorimetry_reported_in_primary_paper,,,,No separate reference-temperature extrapolation used in the reviewed label.,,,,,,f364f01785ef29c0170aa0eca30dda4c71f4c54e0a706535fc522154d7a0687a,,0.03,2,,True,True,measurement,False,False,True,False,False,5,cal_21266d64e589d8ab2b71,OpenAI Codex; no independent human sign-off
rdr250199#csvline6452,compendium,mol_784ee3742c50210b,"InChI=1S/C6H15N/c1-4-7(5-2)6-3/h4-6H2,1-3H3",triethylamine,34.94,298.15,34940.00,electrical_energy_and_evaporated_mass_calorimetry,10.3891/acta.chem.scand.23-2061,"[""1969WAD""]",DOI 10.3891/acta.chem.scand.23-2061; p.2062; Table 1; Triethylamine,0.06,twice_standard_error_of_mean_random_only,,,,direct_measurement_temperature_restored_from_primary_source,liquid_to_real_vapor_at_saturation,True,False,True,True,True,True,approve_primary_calorimetry,primary_calorimetry_verified_with_disclosed_source_quality_limits,True,True,True,,[],train,grp_5dea7427c65d07c7,wave1,2026-09-17,34.9,298,0.1,quarantine_compendium_provenance,approve_primary_calorimetry,1969WAD,https://actachemscand.ki.ku.dk/pdf/acta_vol_23_p2061-2064.pdf,full_primary_review,1969WAD,Triethylamine,34.94,0.06,kJ/mol,1,25.00,298.15,2062,1,C_improved,CCN(CC)CC,,,True,False,5,,Source reports Celsius; no historical scale transformation applied.,direct_calorimetry_reported_in_primary_paper,,,,No separate reference-temperature extrapolation used in the reviewed label.,,,,,,f364f01785ef29c0170aa0eca30dda4c71f4c54e0a706535fc522154d7a0687a,,0.03,2,,True,True,measurement,False,False,True,False,False,5,cal_718bd0d2f39fdff4c9d8,OpenAI Codex; no independent human sign-off
rdr250199#csvline6784,compendium,mol_9250348909aba0f8,"InChI=1S/C7H7Cl/c1-6-4-2-3-5-7(6)8/h2-5H,1H3",2-chlorotoluene,46.1,298,46100,C,,"[""1926MAT"",""2014VER/EME""]","RDR file 250199, CSV line 6784",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original high-temperature and reference-temperature entries unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,46.1,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1926MAT,https://doi.org/10.1021/ja01414a002,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6798,compendium,mol_239cb7e490ad2a91,"InChI=1S/C7H7Cl/c1-6-2-4-7(8)5-3-6/h2-5H,1H3",4-chlorotoluene,46.4,298,46400,C,,"[""1926MAT"",""2014VER/EME""]","RDR file 250199, CSV line 6798",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_full_text_not_obtained,Bibliography resolved; original high-temperature and reference-temperature entries unverified.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,46.4,298,0.1,quarantine_compendium_provenance,hold_full_text_not_obtained,1926MAT,https://doi.org/10.1021/ja01414a002,full_text_not_obtained,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline6924,compendium,mol_b44b37c017007981,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",toluene,37.99231635802890,298.15,37992.31635802890000,electrical_energy_and_evaporated_mass_calorimetry,10.6028/jres.039.031,"[""1947OSB/GIN""]",DOI 10.6028/jres.039.031; p.468; Table 1; Toluene,,author_estimated_relative_accuracy_no_confidence_probability,,,,nominal_historical_scale_temperature,liquid_to_real_vapor_at_saturation,True,False,True,True,True,True,hold_ancillary_pressure_slope_lineage,ancillary_pressure_slope_lineage_and_primary_pool_eligibility_unresolved,False,False,True,,[],train,grp_5dea7427c65d07c7,wave2,2026-09-18,38,298,,quarantine_compendium_provenance,hold_full_text_not_obtained,1947OSB/GIN,https://nistdigitalarchives.contentdm.oclc.org/digital/api/collection/p16009coll6/id/118316/download,primary_table_verified_ancillary_lineage_hold,1947OSB/GIN,Toluene,412.26,,US_international_J/g,0.092156203265,25.0,298.15,468,1,NBS electrical fluid calorimeter,Cc1ccccc1,,Historical pressure-slope beta correction. Not pressure-curve-free. Source estimates error unlikely above 0.1 percent; this is not a standard uncertainty. ,True,True,3,3,"Historical International Temperature Scale; 298.15 K is nominal conversion of reported 25 C, not a conversion to ITS-90.",current_work_calorimetry_with_pressure_slope_correction,,,"Original refs.14 (API Project 44 tables) and 15 (International Critical Tables vol.3, 1928); per-compound source entries and upstream pressure measurement lineage unverified.",Source applies small run-temperature corrections to nominal 25 C; individual correction magnitudes are not separately listed (p.465). No new thermal extrapolation applied here.,,412.41,0.15,0.001,1.000165,0dcceb5865b44de7cb6fb02e5d0f23d1257e63106d1f135400095c1340abd288,92.141,,,0.03799231635802890,True,True,measurement,False,False,True,True,unknown_upstream_ancillary_lineage,3,cal_ca767add63bd762a7d1c,OpenAI Codex; no independent human sign-off
rdr250199#csvline7095,compendium,mol_dee0d48887c32f73,"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3","2,6-dimethylpyridine",44.4,313,44400,C,,"[""1985MAJ/SVO2""]","RDR file 250199, CSV line 7095",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_ambiguous_reference_code,Code covers 15 alcohol rows and 6 dimethylpyridine rows in the frozen candidates.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,44.4,313,,quarantine_compendium_provenance,hold_ambiguous_reference_code,1985MAJ/SVO2,,ambiguous_reference_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline7096,compendium,mol_dee0d48887c32f73,"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3","2,6-dimethylpyridine",42.5,343,42500,C,,"[""1985MAJ/SVO2""]","RDR file 250199, CSV line 7096",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_ambiguous_reference_code,Code covers 15 alcohol rows and 6 dimethylpyridine rows in the frozen candidates.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,42.5,343,,quarantine_compendium_provenance,hold_ambiguous_reference_code,1985MAJ/SVO2,,ambiguous_reference_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline7097,compendium,mol_dee0d48887c32f73,"InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3","2,6-dimethylpyridine",40.8,368,40800,C,,"[""1985MAJ/SVO2""]","RDR file 250199, CSV line 7097",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,hold_ambiguous_reference_code,Code covers 15 alcohol rows and 6 dimethylpyridine rows in the frozen candidates.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,40.8,368,,quarantine_compendium_provenance,hold_ambiguous_reference_code,1985MAJ/SVO2,,ambiguous_reference_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rdr250199#csvline7118,compendium,mol_34651b4ffde1812d,"InChI=1S/C7H9N/c1-6-3-7(2)5-8-4-6/h3-5H,1-2H3","3,5-dimethylpyridine",49.6,313,49600,C,,"[""1985MAJ/SVO2""]","RDR file 250199, CSV line 7118",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,hold_ambiguous_reference_code,Code covers 15 alcohol rows and 6 dimethylpyridine rows in the frozen candidates.,False,False,True,,[],train,grp_5dea7427c65d07c7,source_access_review,2026-09-17,49.6,313,,quarantine_compendium_provenance,hold_ambiguous_reference_code,1985MAJ/SVO2,,ambiguous_reference_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
