record_id,csv_line_1based,source_row_index,inchi,name,H_reported_kJ_mol,T_reported_K,H_corrected_298_kJ_mol,method,source_reference_codes,notes,reported_experimental_T_range,deviation_reported,original_row_json,C_candidate,source_verification_status,measurement_vs_reference_T_status,same_identity_T_H_method_reference_count,has_primary_pressure_match
rdr250199#csvline33,33,31,"InChI=1S/CClF3O3S/c2-1(3,4)8-9(5,6)7","fluorosulfuric acid, chlorodifluoromethyl ester",32.1,243.0,29.492667677237232,,['1999DYK/SVO'],,"[227.0, 309.0]",,"{"""":""31"",""Vap_temp_H"":""-2.607332322762768"",""formula"":""CClF3O3S"",""name"":""fluorosulfuric acid, chlorodifluoromethyl ester"",""Hvap_298"":""29.492667677237232"",""Cp_liq"":""123.5"",""Cp_sol"":""168.6"",""Cp_vap"":""147.03"",""Deviation"":"""",""Enthalpy"":""32.1"",""InChI"":""InChI=1S/CClF3O3S/c2-1(3,4)8-9(5,6)7"",""Method"":"""",""Notes"":"""",""Reference"":""['1999DYK/SVO']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""988.3"",""Temp. range (K)"":""[227.0, 309.0]"",""Tm (K)"":""243.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline34,34,32,"InChI=1S/CClF3O3S/c2-1(3,4)8-9(5,6)7","fluorosulfuric acid, chlorodifluoromethyl ester",34.6,243.0,31.992667677237232,A,"['1987STE/MAL', '1966DES/CAD']",,"[228.0, 310.0]",,"{"""":""32"",""Vap_temp_H"":""-2.607332322762768"",""formula"":""CClF3O3S"",""name"":""fluorosulfuric acid, chlorodifluoromethyl ester"",""Hvap_298"":""31.992667677237232"",""Cp_liq"":""123.5"",""Cp_sol"":""168.6"",""Cp_vap"":""147.03"",""Deviation"":"""",""Enthalpy"":""34.6"",""InChI"":""InChI=1S/CClF3O3S/c2-1(3,4)8-9(5,6)7"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL', '1966DES/CAD']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""988.3"",""Temp. range (K)"":""[228.0, 310.0]"",""Tm (K)"":""243.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline35,35,33,"InChI=1S/CClF3S/c2-6-1(3,4)5",trifluoromethanesulfenyl chloride,24.5,260.0,21.08984767530945,A,"['1987STE/MAL', '1999DYK/SVO', '1953HAS/KID']",,"[247.0, 272.0]",,"{"""":""33"",""Vap_temp_H"":""-3.410152324690549"",""formula"":""CClF3S"",""name"":""trifluoromethanesulfenyl chloride"",""Hvap_298"":""21.08984767530945"",""Cp_liq"":""137.8"",""Cp_sol"":""121.3"",""Cp_vap"":""97.365"",""Deviation"":"""",""Enthalpy"":""24.5"",""InChI"":""InChI=1S/CClF3S/c2-6-1(3,4)5"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL', '1999DYK/SVO', '1953HAS/KID']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""854.6"",""Temp. range (K)"":""[247.0, 272.0]"",""Tm (K)"":""260.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline36,36,34,"InChI=1S/CClF4N/c2-1(3,4)7(5)6",difluoro(difluorochloromethyl)amine,26.6,262.0,21.418215890901084,A,['1987STE/MAL'],,"[209.0, 277.0]",,"{"""":""34"",""Vap_temp_H"":""-5.181784109098917"",""formula"":""CClF4N"",""name"":""difluoro(difluorochloromethyl)amine"",""Hvap_298"":""21.418215890901084"",""Cp_liq"":""142.1"",""Cp_sol"":""157.2"",""Cp_vap"":""135.06"",""Deviation"":"""",""Enthalpy"":""26.6"",""InChI"":""InChI=1S/CClF4N/c2-1(3,4)7(5)6"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""965.68"",""Temp. range (K)"":""[209.0, 277.0]"",""Tm (K)"":""262.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline37,37,35,"InChI=1S/CClF4NO2S/c2-7(1(3,4)5)10(6,8)9",chloro(trifluoromethyl) sulfamoyl fluoride,28.8,273.0,25.275759313852596,A,"['1987STE/MAL', '1999DYK/SVO', '1968ROE']",,"[253.0, 288.0]",,"{"""":""35"",""Vap_temp_H"":""-3.5242406861474027"",""formula"":""CClF4NO2S"",""name"":""chloro(trifluoromethyl) sulfamoyl fluoride"",""Hvap_298"":""25.275759313852596"",""Cp_liq"":""142.1"",""Cp_sol"":""212.0"",""Cp_vap"":""192.6"",""Deviation"":"""",""Enthalpy"":""28.8"",""InChI"":""InChI=1S/CClF4NO2S/c2-7(1(3,4)5)10(6,8)9"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL', '1999DYK/SVO', '1968ROE']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""910.88"",""Temp. range (K)"":""[253.0, 288.0]"",""Tm (K)"":""273.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline38,38,36,"InChI=1S/CClF7S/c2-10(6,7,8,9)1(3,4)5",chlorotetrafluoro (trifluoromethyl) sulfur,25.9,323.0,26.410874999999997,,"['1999DYK/SVO', '1973ABE/SHR2']",,"[293.0, 353.0]",,"{"""":""36"",""Vap_temp_H"":""0.5108750000000001"",""formula"":""CClF7S"",""name"":""chlorotetrafluoro (trifluoromethyl) sulfur"",""Hvap_298"":""26.410874999999997"",""Cp_liq"":""163.1"",""Cp_sol"":""191.3"",""Cp_vap"":""170.865"",""Deviation"":"""",""Enthalpy"":""25.9"",""InChI"":""InChI=1S/CClF7S/c2-10(6,7,8,9)1(3,4)5"",""Method"":"""",""Notes"":"""",""Reference"":""['1999DYK/SVO', '1973ABE/SHR2']"",""T_high"":"""",""T_low"":"""",""T_mid"":"""",""Temp. range (K)"":""[293.0, 353.0]"",""Tm (K)"":""323.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline39,39,37,InChI=1S/CClN/c2-1-3,cyanogen chloride,32.2,271.0,30.675787750802506,,['1947STU'],,"[196.0, 286.0]",,"{"""":""37"",""Vap_temp_H"":""-1.5242122491974954"",""formula"":""CClN"",""name"":""cyanogen chloride"",""Hvap_298"":""30.675787750802506"",""Cp_liq"":""80.7"",""Cp_sol"":""69.8"",""Cp_vap"":""43.29000000000001"",""Deviation"":"""",""Enthalpy"":""32.2"",""InChI"":""InChI=1S/CClN/c2-1-3"",""Method"":"""",""Notes"":"""",""Reference"":""['1947STU']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""879.66"",""Temp. range (K)"":""[196.0, 286.0]"",""Tm (K)"":""271.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline40,40,38,InChI=1S/CClN/c2-1-3,cyanogen chloride,26.8,nan,26.8,,['1947DOU/WIN'],,,,"{"""":""38"",""Vap_temp_H"":""0.0"",""formula"":""CClN"",""name"":""cyanogen chloride"",""Hvap_298"":""26.8"",""Cp_liq"":""80.7"",""Cp_sol"":""69.8"",""Cp_vap"":""43.29000000000001"",""Deviation"":"""",""Enthalpy"":""26.8"",""InChI"":""InChI=1S/CClN/c2-1-3"",""Method"":"""",""Notes"":"""",""Reference"":""['1947DOU/WIN']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""879.66"",""Temp. range (K)"":"""",""Tm (K)"":""""}",False,not_primary_paper_verified,unresolved,1,False
rdr250199#csvline41,41,39,InChI=1S/CCl2FNO/c2-5(3)1(4)6,dichlorocarbamic fluoride,40.7,nan,40.7,,['1972DEM/SHR'],,,,"{"""":""39"",""Vap_temp_H"":""0.0"",""formula"":""CCl2FNO"",""name"":""dichlorocarbamic fluoride"",""Hvap_298"":""40.7"",""Cp_liq"":""147.3"",""Cp_sol"":""152.8"",""Cp_vap"":""130.44"",""Deviation"":"""",""Enthalpy"":""40.7"",""InChI"":""InChI=1S/CCl2FNO/c2-5(3)1(4)6"",""Method"":"""",""Notes"":"""",""Reference"":""['1972DEM/SHR']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""981.69"",""Temp. range (K)"":"""",""Tm (K)"":""""}",False,not_primary_paper_verified,unresolved,1,False
rdr250199#csvline42,42,40,"InChI=1S/CCl2F2/c2-1(3,4)5",dichlorodifluoromethane,20.0,297.0,19.972815334666937,A,['1987STE/MAL'],,"[282.0, 345.0]",,"{"""":""40"",""Vap_temp_H"":""-0.02718466533306181"",""formula"":""CCl2F2"",""name"":""dichlorodifluoromethane"",""Hvap_298"":""19.972815334666937"",""Cp_liq"":""109.4"",""Cp_sol"":""99.5"",""Cp_vap"":""74.47500000000001"",""Deviation"":"""",""Enthalpy"":""20.0"",""InChI"":""InChI=1S/CCl2F2/c2-1(3,4)5"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""3000.0"",""T_low"":""10.0"",""T_mid"":""525.25"",""Temp. range (K)"":""[282.0, 345.0]"",""Tm (K)"":""297.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline43,43,41,"InChI=1S/CCl2F2/c2-1(3,4)5",dichlorodifluoromethane,21.4,229.0,19.20659646747533,A,['1987STE/MAL'],,"[173.0, 244.0]",,"{"""":""41"",""Vap_temp_H"":""-2.1934035325246697"",""formula"":""CCl2F2"",""name"":""dichlorodifluoromethane"",""Hvap_298"":""19.20659646747533"",""Cp_liq"":""109.4"",""Cp_sol"":""99.5"",""Cp_vap"":""74.47500000000001"",""Deviation"":"""",""Enthalpy"":""21.4"",""InChI"":""InChI=1S/CCl2F2/c2-1(3,4)5"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""3000.0"",""T_low"":""10.0"",""T_mid"":""525.25"",""Temp. range (K)"":""[173.0, 244.0]"",""Tm (K)"":""229.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline44,44,42,"InChI=1S/CCl2F2/c2-1(3,4)5",dichlorodifluoromethane,21.6,225.0,19.258512831603944,A,['1987STE/MAL'],,"[173.0, 240.0]",,"{"""":""42"",""Vap_temp_H"":""-2.341487168396055"",""formula"":""CCl2F2"",""name"":""dichlorodifluoromethane"",""Hvap_298"":""19.258512831603944"",""Cp_liq"":""109.4"",""Cp_sol"":""99.5"",""Cp_vap"":""74.47500000000001"",""Deviation"":"""",""Enthalpy"":""21.6"",""InChI"":""InChI=1S/CCl2F2/c2-1(3,4)5"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""3000.0"",""T_low"":""10.0"",""T_mid"":""525.25"",""Temp. range (K)"":""[173.0, 240.0]"",""Tm (K)"":""225.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline45,45,43,"InChI=1S/CCl2F2/c2-1(3,4)5",dichlorodifluoromethane,20.4,270.0,19.589504086972937,A,['1987STE/MAL'],,"[236.0, 285.0]",,"{"""":""43"",""Vap_temp_H"":""-0.8104959130270599"",""formula"":""CCl2F2"",""name"":""dichlorodifluoromethane"",""Hvap_298"":""19.589504086972937"",""Cp_liq"":""109.4"",""Cp_sol"":""99.5"",""Cp_vap"":""74.47500000000001"",""Deviation"":"""",""Enthalpy"":""20.4"",""InChI"":""InChI=1S/CCl2F2/c2-1(3,4)5"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""3000.0"",""T_low"":""10.0"",""T_mid"":""525.25"",""Temp. range (K)"":""[236.0, 285.0]"",""Tm (K)"":""270.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline46,46,44,"InChI=1S/CCl2F2/c2-1(3,4)5",dichlorodifluoromethane,20.5,356.0,21.873943213817366,A,['1987STE/MAL'],,"[341.0, 385.0]",,"{"""":""44"",""Vap_temp_H"":""1.3739432138173662"",""formula"":""CCl2F2"",""name"":""dichlorodifluoromethane"",""Hvap_298"":""21.873943213817366"",""Cp_liq"":""109.4"",""Cp_sol"":""99.5"",""Cp_vap"":""74.47500000000001"",""Deviation"":"""",""Enthalpy"":""20.5"",""InChI"":""InChI=1S/CCl2F2/c2-1(3,4)5"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""3000.0"",""T_low"":""10.0"",""T_mid"":""525.25"",""Temp. range (K)"":""[341.0, 385.0]"",""Tm (K)"":""356.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline47,47,45,"InChI=1S/CCl2F2/c2-1(3,4)5",dichlorodifluoromethane,22.9,187.0,19.029951300421423,,['1979KUD/KUD'],,"[172.0, 279.0]",,"{"""":""45"",""Vap_temp_H"":""-3.8700486995785743"",""formula"":""CCl2F2"",""name"":""dichlorodifluoromethane"",""Hvap_298"":""19.029951300421423"",""Cp_liq"":""109.4"",""Cp_sol"":""99.5"",""Cp_vap"":""74.47500000000001"",""Deviation"":"""",""Enthalpy"":""22.9"",""InChI"":""InChI=1S/CCl2F2/c2-1(3,4)5"",""Method"":"""",""Notes"":"""",""Reference"":""['1979KUD/KUD']"",""T_high"":""3000.0"",""T_low"":""10.0"",""T_mid"":""525.25"",""Temp. range (K)"":""[172.0, 279.0]"",""Tm (K)"":""187.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline48,48,46,"InChI=1S/CCl2F2/c2-1(3,4)5",dichlorodifluoromethane,21.5,228.0,19.269800522457444,,['1947STU'],,"[154.0, 243.0]",,"{"""":""46"",""Vap_temp_H"":""-2.2301994775425547"",""formula"":""CCl2F2"",""name"":""dichlorodifluoromethane"",""Hvap_298"":""19.269800522457444"",""Cp_liq"":""109.4"",""Cp_sol"":""99.5"",""Cp_vap"":""74.47500000000001"",""Deviation"":"""",""Enthalpy"":""21.5"",""InChI"":""InChI=1S/CCl2F2/c2-1(3,4)5"",""Method"":"""",""Notes"":"""",""Reference"":""['1947STU']"",""T_high"":""3000.0"",""T_low"":""10.0"",""T_mid"":""525.25"",""Temp. range (K)"":""[154.0, 243.0]"",""Tm (K)"":""228.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline49,49,47,"InChI=1S/CCl2F2/c2-1(3,4)5",dichlorodifluoromethane,20.1,243.0,18.406144688156417,,['1931BUF/FLE'],,,,"{"""":""47"",""Vap_temp_H"":""-1.6938553118435862"",""formula"":""CCl2F2"",""name"":""dichlorodifluoromethane"",""Hvap_298"":""18.406144688156417"",""Cp_liq"":""109.4"",""Cp_sol"":""99.5"",""Cp_vap"":""74.47500000000001"",""Deviation"":"""",""Enthalpy"":""20.1"",""InChI"":""InChI=1S/CCl2F2/c2-1(3,4)5"",""Method"":"""",""Notes"":"""",""Reference"":""['1931BUF/FLE']"",""T_high"":""3000.0"",""T_low"":""10.0"",""T_mid"":""525.25"",""Temp. range (K)"":"""",""Tm (K)"":""243.0""}",False,not_primary_paper_verified,unresolved,1,False
rdr250199#csvline50,50,48,"InChI=1S/CCl2F3N/c2-1(3,4)7(5)6","N,N-difluoro-1,1-dichloro-1-fluoromethylamine",27.0,262.0,21.667015890901084,I,['1970ZAB/SHR'],,"[209.0, 277.0]",,"{"""":""48"",""Vap_temp_H"":""-5.332984109098917"",""formula"":""CCl2F3N"",""name"":""N,N-difluoro-1,1-dichloro-1-fluoromethylamine"",""Hvap_298"":""21.667015890901084"",""Cp_liq"":""156.0"",""Cp_sol"":""161.4"",""Cp_vap"":""139.47"",""Deviation"":"""",""Enthalpy"":""27.0"",""InChI"":""InChI=1S/CCl2F3N/c2-1(3,4)7(5)6"",""Method"":""I"",""Notes"":"""",""Reference"":""['1970ZAB/SHR']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""965.68"",""Temp. range (K)"":""[209.0, 277.0]"",""Tm (K)"":""262.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline51,51,49,"InChI=1S/CCl2F3N/c2-7(3)1(4,5)6","N,N-dichloro-1,1,1-trifluoromethylamine",25.8,276.0,22.55396489576821,A,['1987STE/MAL'],,"[226.0, 291.0]",,"{"""":""49"",""Vap_temp_H"":""-3.2460351042317885"",""formula"":""CCl2F3N"",""name"":""N,N-dichloro-1,1,1-trifluoromethylamine"",""Hvap_298"":""22.55396489576821"",""Cp_liq"":""156.0"",""Cp_sol"":""161.4"",""Cp_vap"":""139.47"",""Deviation"":"""",""Enthalpy"":""25.8"",""InChI"":""InChI=1S/CCl2F3N/c2-7(3)1(4,5)6"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""965.68"",""Temp. range (K)"":""[226.0, 291.0]"",""Tm (K)"":""276.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline52,52,50,"InChI=1S/CCl2F3N/c2-7(3)1(4,5)6","N,N-dichloro-1,1,1-trifluoromethylamine",25.5,nan,25.5,,['1967HYN/BIS'],,,,"{"""":""50"",""Vap_temp_H"":""0.0"",""formula"":""CCl2F3N"",""name"":""N,N-dichloro-1,1,1-trifluoromethylamine"",""Hvap_298"":""25.5"",""Cp_liq"":""156.0"",""Cp_sol"":""161.4"",""Cp_vap"":""139.47"",""Deviation"":"""",""Enthalpy"":""25.5"",""InChI"":""InChI=1S/CCl2F3N/c2-7(3)1(4,5)6"",""Method"":"""",""Notes"":"""",""Reference"":""['1967HYN/BIS']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""965.68"",""Temp. range (K)"":"""",""Tm (K)"":""""}",False,not_primary_paper_verified,unresolved,1,False
rdr250199#csvline53,53,51,"InChI=1S/CCl2F3NS/c2-8(3)7-1(4,5)6",(trifluoromethyl)imidosulfurous dichloride,35.4,298.0,35.4,,"['1999DYK/SVO', '1966LUS']",,"[284.0, 344.0]",,"{"""":""51"",""Vap_temp_H"":""0.0"",""formula"":""CCl2F3NS"",""name"":""(trifluoromethyl)imidosulfurous dichloride"",""Hvap_298"":""35.4"",""Cp_liq"":""162.9"",""Cp_sol"":""142.0"",""Cp_vap"":""119.1"",""Deviation"":"""",""Enthalpy"":""35.4"",""InChI"":""InChI=1S/CCl2F3NS/c2-8(3)7-1(4,5)6"",""Method"":"""",""Notes"":"""",""Reference"":""['1999DYK/SVO', '1966LUS']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""892.4"",""Temp. range (K)"":""[284.0, 344.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline54,54,52,"InChI=1S/CCl2F3NS/c2-8(3)7-1(4,5)6",(trifluoromethyl)imidosulfurous dichloride,33.7,298.0,33.7,A,['1987STE/MAL'],,"[283.0, 362.0]",,"{"""":""52"",""Vap_temp_H"":""0.0"",""formula"":""CCl2F3NS"",""name"":""(trifluoromethyl)imidosulfurous dichloride"",""Hvap_298"":""33.7"",""Cp_liq"":""162.9"",""Cp_sol"":""142.0"",""Cp_vap"":""119.1"",""Deviation"":"""",""Enthalpy"":""33.7"",""InChI"":""InChI=1S/CCl2F3NS/c2-8(3)7-1(4,5)6"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""892.4"",""Temp. range (K)"":""[283.0, 362.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline55,55,53,"InChI=1S/CCl2F3P/c2-7(3)1(4,5)6",(trifluoromethyl)dichlorophosphine,29.2,260.0,28.29465,,['1964PET/BUR'],,"[208.0, 276.0]",,"{"""":""53"",""Vap_temp_H"":""-0.9053499999999997"",""formula"":""CCl2F3P"",""name"":""(trifluoromethyl)dichlorophosphine"",""Hvap_298"":""28.29465"",""Cp_liq"":""126.3"",""Cp_sol"":""123.5"",""Cp_vap"":""99.675"",""Deviation"":"""",""Enthalpy"":""29.2"",""InChI"":""InChI=1S/CCl2F3P/c2-7(3)1(4,5)6"",""Method"":"""",""Notes"":"""",""Reference"":""['1964PET/BUR']"",""T_high"":"""",""T_low"":"""",""T_mid"":"""",""Temp. range (K)"":""[208.0, 276.0]"",""Tm (K)"":""260.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline56,56,54,"InChI=1S/CCl2F3PS/c2-7(3)8-1(4,5)6",dichloro(trifluoromethylthio) phosphine,31.7,308.0,31.92525,A,"['1987STE/MAL', '1999DYK/SVO', '1960EME/PUG']",,"[293.0, 363.0]",,"{"""":""54"",""Vap_temp_H"":""0.22525"",""formula"":""CCl2F3PS"",""name"":""dichloro(trifluoromethylthio) phosphine"",""Hvap_298"":""31.92525"",""Cp_liq"":""168.6"",""Cp_sol"":""149.5"",""Cp_vap"":""126.975"",""Deviation"":"""",""Enthalpy"":""31.7"",""InChI"":""InChI=1S/CCl2F3PS/c2-7(3)8-1(4,5)6"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL', '1999DYK/SVO', '1960EME/PUG']"",""T_high"":"""",""T_low"":"""",""T_mid"":"""",""Temp. range (K)"":""[293.0, 363.0]"",""Tm (K)"":""308.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline57,57,55,InChI=1S/CCl2O/c2-1(3)4,phosgene,24.5,295.0,24.398400680636012,A,['1987STE/MAL'],,"[280.0, 341.0]",,"{"""":""55"",""Vap_temp_H"":""-0.10159931936398933"",""formula"":""CCl2O"",""name"":""phosgene"",""Hvap_298"":""24.398400680636012"",""Cp_liq"":""111.0"",""Cp_sol"":""90.9"",""Cp_vap"":""65.44500000000001"",""Deviation"":"""",""Enthalpy"":""24.5"",""InChI"":""InChI=1S/CCl2O/c2-1(3)4"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1244.82"",""Temp. range (K)"":""[280.0, 341.0]"",""Tm (K)"":""295.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline58,58,56,InChI=1S/CCl2O/c2-1(3)4,phosgene,25.7,266.0,24.582568389079636,A,['1987STE/MAL'],,"[240.0, 281.0]",,"{"""":""56"",""Vap_temp_H"":""-1.1174316109203624"",""formula"":""CCl2O"",""name"":""phosgene"",""Hvap_298"":""24.582568389079636"",""Cp_liq"":""111.0"",""Cp_sol"":""90.9"",""Cp_vap"":""65.44500000000001"",""Deviation"":"""",""Enthalpy"":""25.7"",""InChI"":""InChI=1S/CCl2O/c2-1(3)4"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1244.82"",""Temp. range (K)"":""[240.0, 281.0]"",""Tm (K)"":""266.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline59,59,57,InChI=1S/CCl2O/c2-1(3)4,phosgene,24.5,353.0,26.255665164639026,A,['1987STE/MAL'],,"[338.0, 410.0]",,"{"""":""57"",""Vap_temp_H"":""1.7556651646390273"",""formula"":""CCl2O"",""name"":""phosgene"",""Hvap_298"":""26.255665164639026"",""Cp_liq"":""111.0"",""Cp_sol"":""90.9"",""Cp_vap"":""65.44500000000001"",""Deviation"":"""",""Enthalpy"":""24.5"",""InChI"":""InChI=1S/CCl2O/c2-1(3)4"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1244.82"",""Temp. range (K)"":""[338.0, 410.0]"",""Tm (K)"":""353.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline60,60,58,InChI=1S/CCl2O/c2-1(3)4,phosgene,24.4,421.0,28.076881912739545,A,['1987STE/MAL'],,"[406.0, 455.0]",,"{"""":""58"",""Vap_temp_H"":""3.676881912739545"",""formula"":""CCl2O"",""name"":""phosgene"",""Hvap_298"":""28.076881912739545"",""Cp_liq"":""111.0"",""Cp_sol"":""90.9"",""Cp_vap"":""65.44500000000001"",""Deviation"":"""",""Enthalpy"":""24.4"",""InChI"":""InChI=1S/CCl2O/c2-1(3)4"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1244.82"",""Temp. range (K)"":""[406.0, 455.0]"",""Tm (K)"":""421.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline61,61,59,InChI=1S/CCl2O/c2-1(3)4,phosgene,25.2,273.0,24.333490823516467,,['1970FET/EFR'],,"[253.0, 293.0]",,"{"""":""59"",""Vap_temp_H"":""-0.8665091764835329"",""formula"":""CCl2O"",""name"":""phosgene"",""Hvap_298"":""24.333490823516467"",""Cp_liq"":""111.0"",""Cp_sol"":""90.9"",""Cp_vap"":""65.44500000000001"",""Deviation"":"""",""Enthalpy"":""25.2"",""InChI"":""InChI=1S/CCl2O/c2-1(3)4"",""Method"":"""",""Notes"":"""",""Reference"":""['1970FET/EFR']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1244.82"",""Temp. range (K)"":""[253.0, 293.0]"",""Tm (K)"":""273.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline62,62,60,InChI=1S/CCl2O/c2-1(3)4,phosgene,27.0,233.0,24.647792681744622,,['1948GIA/JON'],,"[215.0, 248.0]",,"{"""":""60"",""Vap_temp_H"":""-2.352207318255379"",""formula"":""CCl2O"",""name"":""phosgene"",""Hvap_298"":""24.647792681744622"",""Cp_liq"":""111.0"",""Cp_sol"":""90.9"",""Cp_vap"":""65.44500000000001"",""Deviation"":"""",""Enthalpy"":""27.0"",""InChI"":""InChI=1S/CCl2O/c2-1(3)4"",""Method"":"""",""Notes"":"""",""Reference"":""['1948GIA/JON']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1244.82"",""Temp. range (K)"":""[215.0, 248.0]"",""Tm (K)"":""233.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline63,63,61,InChI=1S/CCl2O/c2-1(3)4,phosgene,24.4,281.0,23.815744578985367,C,['1948GIA/JON'],,,,"{"""":""61"",""Vap_temp_H"":""-0.5842554210146335"",""formula"":""CCl2O"",""name"":""phosgene"",""Hvap_298"":""23.815744578985367"",""Cp_liq"":""111.0"",""Cp_sol"":""90.9"",""Cp_vap"":""65.44500000000001"",""Deviation"":"""",""Enthalpy"":""24.4"",""InChI"":""InChI=1S/CCl2O/c2-1(3)4"",""Method"":""C"",""Notes"":"""",""Reference"":""['1948GIA/JON']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1244.82"",""Temp. range (K)"":"""",""Tm (K)"":""281.0""}",True,not_primary_paper_verified,unresolved,1,False
