molecule_id,inchi,source_name,source_inchikeys_json,rdkit_version,canonical_isomeric_smiles,rdkit_inchi,inchikey,connectivity_key,formula,fragments,net_formal_charge,contains_charged_atoms,radical_electrons,potential_stereo_count,unspecified_stereo_count,carboxylic_acid,exclusion_reasons,structure_eligible,physical_sample_identity_verified,component_id,split,has_calorimetry_candidate,has_cold_episode,pressure_rows_deduplicated,enthalpy_certified_count
mol_17a72fa1b6a75538,"InChI=1S/C11H20O2/c1-2-3-9-11(12)13-10-7-5-4-6-8-10/h10H,2-9H2,1H3","pentanoic acid, cyclohexyl ester","[""YLCHTSSXNSNXSW-UHFFFAOYSA-N""]",2025.09.6,CCCCC(=O)OC1CCCCC1,"InChI=1S/C11H20O2/c1-2-3-9-11(12)13-10-7-5-4-6-8-10/h10H,2-9H2,1H3",YLCHTSSXNSNXSW-UHFFFAOYSA-N,YLCHTSSXNSNXSW,C11H20O2,1,0,False,0,0,0,False,,True,False,grp_69e3066d23c835df,test,True,True,35,0
mol_17d7810440ddcdc4,"InChI=1S/C8H14O4/c1-3-11-7(9)5-6-8(10)12-4-2/h3-6H2,1-2H3",diethyl butanedioate,"[""DKMROQRQHGEIOW-UHFFFAOYSA-N""]",2025.09.6,CCOC(=O)CCC(=O)OCC,"InChI=1S/C8H14O4/c1-3-11-7(9)5-6-8(10)12-4-2/h3-6H2,1-2H3",DKMROQRQHGEIOW-UHFFFAOYSA-N,DKMROQRQHGEIOW,C8H14O4,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,26,0
mol_18682c77282e708e,"InChI=1S/C8H18O3/c1-3-9-5-7-11-8-6-10-4-2/h3-8H2,1-2H3",diethylene glycol diethyl ether,"[""RRQYJINTUHWNHW-UHFFFAOYSA-N""]",2025.09.6,CCOCCOCCOCC,"InChI=1S/C8H18O3/c1-3-9-5-7-11-8-6-10-4-2/h3-8H2,1-2H3",RRQYJINTUHWNHW-UHFFFAOYSA-N,RRQYJINTUHWNHW,C8H18O3,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,5,0
mol_1871fd7f7f59d3ae,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",pentyl ethanoate,"[""PGMYKACGEOXYJE-UHFFFAOYSA-N""]",2025.09.6,CCCCCOC(C)=O,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",PGMYKACGEOXYJE-UHFFFAOYSA-N,PGMYKACGEOXYJE,C7H14O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,15,0
mol_18b8754dd95a027a,"InChI=1S/C13H12/c1-11-7-5-6-10-13(11)12-8-3-2-4-9-12/h2-10H,1H3",2-methylbiphenyl,"[""ALLIZEAXNXSFGD-UHFFFAOYSA-N""]",2025.09.6,Cc1ccccc1-c1ccccc1,"InChI=1S/C13H12/c1-11-7-5-6-10-13(11)12-8-3-2-4-9-12/h2-10H,1H3",ALLIZEAXNXSFGD-UHFFFAOYSA-N,ALLIZEAXNXSFGD,C13H12,1,0,False,0,0,0,False,,True,False,grp_9a6e5ce866866615,validation,False,True,20,0
mol_1910e4e6f96d50ef,InChI=1S/C6H4BrF/c7-5-2-1-3-6(8)4-5/h1-4H,1-bromo-3-fluorobenzene,"[""QDFKKJYEIFBEFC-UHFFFAOYSA-N""]",2025.09.6,Fc1cccc(Br)c1,InChI=1S/C6H4BrF/c7-5-2-1-3-6(8)4-5/h1-4H,QDFKKJYEIFBEFC-UHFFFAOYSA-N,QDFKKJYEIFBEFC,C6H4BrF,1,0,False,0,0,0,False,,True,False,grp_468c9a97902f6f3f,test,False,True,20,0
mol_193a3d60f378e2b0,"InChI=1S/C5H10O/c1-3-5-6-4-2/h4H,2-3,5H2,1H3",propyl vinyl ether,"[""OVGRCEFMXPHEBL-UHFFFAOYSA-N""]",2025.09.6,C=COCCC,"InChI=1S/C5H10O/c1-3-5-6-4-2/h4H,2-3,5H2,1H3",OVGRCEFMXPHEBL-UHFFFAOYSA-N,OVGRCEFMXPHEBL,C5H10O,1,0,False,0,0,0,False,,True,False,grp_193a3d60f378e2b0,test,False,False,1,0
mol_19e2c18c29f1a863,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h4-5,7H,2-3,6H2,1H3/b5-4+",(E)-2-hexen-1-ol,"[""ZCHHRLHTBGRGOT-SNAWJCMRSA-N""]",2025.09.6,CCC/C=C/CO,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h4-5,7H,2-3,6H2,1H3/b5-4+",ZCHHRLHTBGRGOT-SNAWJCMRSA-N,ZCHHRLHTBGRGOT,C6H12O,1,0,False,0,1,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,31,0
mol_1a01bcbf9578c5ef,"InChI=1S/C4H6N2/c1-4-2-5-6-3-4/h2-3H,1H3,(H,5,6)",4-methylpyrazole,"[""RIKMMFOAQPJVMX-UHFFFAOYSA-N""]",2025.09.6,Cc1cn[nH]c1,"InChI=1S/C4H6N2/c1-4-2-5-6-3-4/h2-3H,1H3,(H,5,6)",RIKMMFOAQPJVMX-UHFFFAOYSA-N,RIKMMFOAQPJVMX,C4H6N2,1,0,False,0,0,0,False,,True,False,grp_5ed1239f1de5ca2c,validation,False,True,10,0
mol_1a56e24870b3472e,"InChI=1S/C9H20O/c1-8(2,3)7-9(4,5)10-6/h7H2,1-6H3","methyl 1,1,3,3-tetramethylbutyl ether","[""IKZVAPMTXDXWMX-UHFFFAOYSA-N""]",2025.09.6,COC(C)(C)CC(C)(C)C,"InChI=1S/C9H20O/c1-8(2,3)7-9(4,5)10-6/h7H2,1-6H3",IKZVAPMTXDXWMX-UHFFFAOYSA-N,IKZVAPMTXDXWMX,C9H20O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,18,0
mol_1b927af3ef5d8701,"InChI=1S/C6H15O4P/c1-4-8-11(7,9-5-2)10-6-3/h4-6H2,1-3H3",ethyl phosphate,"[""DQWPFSLDHJDLRL-UHFFFAOYSA-N""]",2025.09.6,CCOP(=O)(OCC)OCC,"InChI=1S/C6H15O4P/c1-4-8-11(7,9-5-2)10-6-3/h4-6H2,1-3H3",DQWPFSLDHJDLRL-UHFFFAOYSA-N,DQWPFSLDHJDLRL,C6H15O4P,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,7,0
mol_1bb253e99b0e831f,"InChI=1S/C5H8O4/c1-8-4(6)3-5(7)9-2/h3H2,1-2H3","dimethyl 1,3-propanedioate","[""BEPAFCGSDWSTEL-UHFFFAOYSA-N""]",2025.09.6,COC(=O)CC(=O)OC,"InChI=1S/C5H8O4/c1-8-4(6)3-5(7)9-2/h3H2,1-2H3",BEPAFCGSDWSTEL-UHFFFAOYSA-N,BEPAFCGSDWSTEL,C5H8O4,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,15,0
mol_1bdf322c4ebd3d63,"InChI=1S/C7H19N3/c1-10(6-2-4-8)7-3-5-9/h2-9H2,1H3","N-(3-aminopropyl)-N-methyl-1,3-propanediamine","[""KMBPCQSCMCEPMU-UHFFFAOYSA-N""]",2025.09.6,CN(CCCN)CCCN,"InChI=1S/C7H19N3/c1-10(6-2-4-8)7-3-5-9/h2-9H2,1H3",KMBPCQSCMCEPMU-UHFFFAOYSA-N,KMBPCQSCMCEPMU,C7H19N3,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,25,0
mol_1bf941bfa23883d2,"InChI=1S/C30H62/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-30H2,1-2H3",triacontane,"[""JXTPJDDICSTXJX-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,"InChI=1S/C30H62/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-30H2,1-2H3",JXTPJDDICSTXJX-UHFFFAOYSA-N,JXTPJDDICSTXJX,C30H62,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,5,0
mol_1c88c0062a21140c,"InChI=1S/C6H11I/c7-6-4-2-1-3-5-6/h6H,1-5H2",iodocyclohexane,"[""FUCOMWZKWIEKRK-UHFFFAOYSA-N""]",2025.09.6,IC1CCCCC1,"InChI=1S/C6H11I/c7-6-4-2-1-3-5-6/h6H,1-5H2",FUCOMWZKWIEKRK-UHFFFAOYSA-N,FUCOMWZKWIEKRK,C6H11I,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,22,0
mol_1ca87a53bf4e35a9,"InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3/t10-/m0/s1","(S)-3,7-dimethyl-6-octen-1-ol","[""QMVPMAAFGQKVCJ-JTQLQIEISA-N""]",2025.09.6,CC(C)=CCC[C@H](C)CCO,"InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3/t10-/m0/s1",QMVPMAAFGQKVCJ-JTQLQIEISA-N,QMVPMAAFGQKVCJ,C10H20O,1,0,False,0,1,0,False,,True,False,grp_c50732a0f7207397,train,False,True,52,0
mol_1caed83bbde05074,"InChI=1S/C3H10N2/c1-5-3-2-4/h5H,2-4H2,1H3",N-methylethylenediamine,"[""KFIGICHILYTCJF-UHFFFAOYSA-N""]",2025.09.6,CNCCN,"InChI=1S/C3H10N2/c1-5-3-2-4/h5H,2-4H2,1H3",KFIGICHILYTCJF-UHFFFAOYSA-N,KFIGICHILYTCJF,C3H10N2,1,0,False,0,0,0,False,,True,False,grp_fd16eb96ed948225,validation,False,True,22,0
mol_1d734fe5c679e7dc,"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H","2,4,6-trichlorophenol","[""LINPIYWFGCPVIE-UHFFFAOYSA-N""]",2025.09.6,Oc1c(Cl)cc(Cl)cc1Cl,"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",LINPIYWFGCPVIE-UHFFFAOYSA-N,LINPIYWFGCPVIE,C6H3Cl3O,1,0,False,0,0,0,False,,True,False,grp_5085cd785cc4c7f4,test,False,True,30,0
mol_1d9a0acab04fdcd1,"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",1-methoxy-3-methylbenzene,"[""OSIGJGFTADMDOB-UHFFFAOYSA-N""]",2025.09.6,COc1cccc(C)c1,"InChI=1S/C8H10O/c1-7-4-3-5-8(6-7)9-2/h3-6H,1-2H3",OSIGJGFTADMDOB-UHFFFAOYSA-N,OSIGJGFTADMDOB,C8H10O,1,0,False,0,0,0,False,,True,False,grp_2ccb72ac35a31331,train,False,True,13,0
mol_1dd9a897d5e1ecef,"InChI=1S/C5H5F7O/c1-13-2-3(6,7)4(8,9)5(10,11)12/h2H2,1H3","1,1,1,2,2,3,3-heptafluoro-4-methoxybutane","[""ZUBVOEGCTVLBQN-UHFFFAOYSA-N""]",2025.09.6,COCC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C5H5F7O/c1-13-2-3(6,7)4(8,9)5(10,11)12/h2H2,1H3",ZUBVOEGCTVLBQN-UHFFFAOYSA-N,ZUBVOEGCTVLBQN,C5H5F7O,1,0,False,0,0,0,False,,True,False,grp_f15a3705ac0c5610,validation,False,False,1,0
mol_1e8ff3a95e58fffa,"InChI=1S/C7H14O3/c1-5(8)6(9)10-7(2,3)4/h5,8H,1-4H3/t5-/m1/s1",D-tert-butyl lactate,"[""IXXMVXXFAJGOQO-RXMQYKEDSA-N""]",2025.09.6,C[C@@H](O)C(=O)OC(C)(C)C,"InChI=1S/C7H14O3/c1-5(8)6(9)10-7(2,3)4/h5,8H,1-4H3/t5-/m1/s1",IXXMVXXFAJGOQO-RXMQYKEDSA-N,IXXMVXXFAJGOQO,C7H14O3,1,0,False,0,1,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,6,0
mol_1e9d2e26a6ddc23d,"InChI=1S/C7H12O4/c1-3-10-6(8)5-7(9)11-4-2/h3-5H2,1-2H3","diethyl 1,3-propanedioate","[""IYXGSMUGOJNHAZ-UHFFFAOYSA-N""]",2025.09.6,CCOC(=O)CC(=O)OCC,"InChI=1S/C7H12O4/c1-3-10-6(8)5-7(9)11-4-2/h3-5H2,1-2H3",IYXGSMUGOJNHAZ-UHFFFAOYSA-N,IYXGSMUGOJNHAZ,C7H12O4,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,31,0
mol_20837b2036542f40,"InChI=1S/C9H16O2/c1-2-9(10)11-8-6-4-3-5-7-8/h8H,2-7H2,1H3",cyclohexyl propanoate,"[""MAMMVUWCKMOLSG-UHFFFAOYSA-N""]",2025.09.6,CCC(=O)OC1CCCCC1,"InChI=1S/C9H16O2/c1-2-9(10)11-8-6-4-3-5-7-8/h8H,2-7H2,1H3",MAMMVUWCKMOLSG-UHFFFAOYSA-N,MAMMVUWCKMOLSG,C9H16O2,1,0,False,0,0,0,False,,True,False,grp_69e3066d23c835df,test,True,True,29,0
mol_212f24f877214356,"InChI=1S/C6H12O2/c1-4-8-6(7)5(2)3/h5H,4H2,1-3H3",ethyl 2-methylpropanoate,"[""WDAXFOBOLVPGLV-UHFFFAOYSA-N""]",2025.09.6,CCOC(=O)C(C)C,"InChI=1S/C6H12O2/c1-4-8-6(7)5(2)3/h5H,4H2,1-3H3",WDAXFOBOLVPGLV-UHFFFAOYSA-N,WDAXFOBOLVPGLV,C6H12O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,2,0
mol_214efcd2971bdb13,"InChI=1S/C7H3F13O/c8-2(9,1-21)3(10,11)4(12,13)5(14,15)6(16,17)7(18,19)20/h21H,1H2","2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoro-1-heptanol","[""STLNAVFVCIRZLL-UHFFFAOYSA-N""]",2025.09.6,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H3F13O/c8-2(9,1-21)3(10,11)4(12,13)5(14,15)6(16,17)7(18,19)20/h21H,1H2",STLNAVFVCIRZLL-UHFFFAOYSA-N,STLNAVFVCIRZLL,C7H3F13O,1,0,False,0,0,0,False,,True,False,grp_9dc3cc34781e7516,train,False,True,18,0
mol_218260d18d45a2c9,"InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",1-naphthol,"[""KJCVRFUGPWSIIH-UHFFFAOYSA-N""]",2025.09.6,Oc1cccc2ccccc12,"InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",KJCVRFUGPWSIIH-UHFFFAOYSA-N,KJCVRFUGPWSIIH,C10H8O,1,0,False,0,0,0,False,,True,False,grp_218260d18d45a2c9,validation,False,True,27,0
mol_219e62ce59668eec,"InChI=1S/C17H33N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h2-16H2,1H3",heptadecanenitrile,"[""ZXPWFWWSCFIFII-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCCCCCCCCCCC#N,"InChI=1S/C17H33N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h2-16H2,1H3",ZXPWFWWSCFIFII-UHFFFAOYSA-N,ZXPWFWWSCFIFII,C17H33N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,10,0
mol_21a4cd711754eeed,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",2-methoxyethan-1-ol,"[""XNWFRZJHXBZDAG-UHFFFAOYSA-N""]",2025.09.6,COCCO,"InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3",XNWFRZJHXBZDAG-UHFFFAOYSA-N,XNWFRZJHXBZDAG,C3H8O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,9,0
mol_21bf1d98a39d4e5e,"InChI=1S/C6H14O2/c1-4-7-6(3)8-5-2/h6H,4-5H2,1-3H3","1,1-diethoxyethane","[""DHKHKXVYLBGOIT-UHFFFAOYSA-N""]",2025.09.6,CCOC(C)OCC,"InChI=1S/C6H14O2/c1-4-7-6(3)8-5-2/h6H,4-5H2,1-3H3",DHKHKXVYLBGOIT-UHFFFAOYSA-N,DHKHKXVYLBGOIT,C6H14O2,1,0,False,0,0,0,False,,True,False,grp_21bf1d98a39d4e5e,validation,False,False,1,0
mol_22159cf19c24ba5e,"InChI=1S/C9H17N/c1-2-3-4-5-6-7-8-9-10/h2-8H2,1H3",nonanenitrile,"[""PLZZPPHAMDJOSR-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCCC#N,"InChI=1S/C9H17N/c1-2-3-4-5-6-7-8-9-10/h2-8H2,1H3",PLZZPPHAMDJOSR-UHFFFAOYSA-N,PLZZPPHAMDJOSR,C9H17N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,32,0
mol_22376981d918dfcd,"InChI=1S/C7H6Cl2/c1-5-6(8)3-2-4-7(5)9/h2-4H,1H3","1,3-dichloro-2-methylbenzene","[""DMEDNTFWIHCBRK-UHFFFAOYSA-N""]",2025.09.6,Cc1c(Cl)cccc1Cl,"InChI=1S/C7H6Cl2/c1-5-6(8)3-2-4-7(5)9/h2-4H,1H3",DMEDNTFWIHCBRK-UHFFFAOYSA-N,DMEDNTFWIHCBRK,C7H6Cl2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,13,0
mol_22a914e429e8f57c,"InChI=1S/C9H14Si/c1-10(2,3)9-7-5-4-6-8-9/h4-8H,1-3H3",trimethylphenylsilane,"[""KXFSUVJPEQYUGN-UHFFFAOYSA-N""]",2025.09.6,C[Si](C)(C)c1ccccc1,"InChI=1S/C9H14Si/c1-10(2,3)9-7-5-4-6-8-9/h4-8H,1-3H3",KXFSUVJPEQYUGN-UHFFFAOYSA-N,KXFSUVJPEQYUGN,C9H14Si,1,0,False,0,0,0,False,,True,False,grp_27b44b5a9de26f9f,test,False,True,13,0
mol_22be8c33c22b0b12,"InChI=1S/C7H7I/c1-6-4-2-3-5-7(6)8/h2-5H,1H3",1-iodo-2-methylbenzene,"[""RINOYHWVBUKAQE-UHFFFAOYSA-N""]",2025.09.6,Cc1ccccc1I,"InChI=1S/C7H7I/c1-6-4-2-3-5-7(6)8/h2-5H,1H3",RINOYHWVBUKAQE-UHFFFAOYSA-N,RINOYHWVBUKAQE,C7H7I,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,12,0
mol_22dc1b955e032e20,"InChI=1S/C10H5F15O2/c1-2-27-3(26)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)25/h2H2,1H3",ethyl perfluorooctanoate,"[""JTOFFHFAQBLPTM-UHFFFAOYSA-N""]",2025.09.6,CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H5F15O2/c1-2-27-3(26)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)25/h2H2,1H3",JTOFFHFAQBLPTM-UHFFFAOYSA-N,JTOFFHFAQBLPTM,C10H5F15O2,1,0,False,0,0,0,False,,True,False,grp_9d136d31b7e89f83,test,False,False,4,0
mol_233b54030a79656e,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h3-6H2,1-2H3",3-heptanone,"[""NGAZZOYFWWSOGK-UHFFFAOYSA-N""]",2025.09.6,CCCCC(=O)CC,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h3-6H2,1-2H3",NGAZZOYFWWSOGK-UHFFFAOYSA-N,NGAZZOYFWWSOGK,C7H14O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,4,0
mol_235e273753448a7f,InChI=1S/C4H8O2S/c5-7(6)3-1-2-4-7/h1-4H2,sulfolane,"[""HXJUTPCZVOIRIF-UHFFFAOYSA-N""]",2025.09.6,O=S1(=O)CCCC1,InChI=1S/C4H8O2S/c5-7(6)3-1-2-4-7/h1-4H2,HXJUTPCZVOIRIF-UHFFFAOYSA-N,HXJUTPCZVOIRIF,C4H8O2S,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,13,0
mol_236fafdbbe72dc54,InChI=1S/C6H4FI/c7-5-1-3-6(8)4-2-5/h1-4H,"1,4-fluoroiodobenzene","[""KGNQDBQYEBMPFZ-UHFFFAOYSA-N""]",2025.09.6,Fc1ccc(I)cc1,InChI=1S/C6H4FI/c7-5-1-3-6(8)4-2-5/h1-4H,KGNQDBQYEBMPFZ-UHFFFAOYSA-N,KGNQDBQYEBMPFZ,C6H4FI,1,0,False,0,0,0,False,,True,False,grp_468c9a97902f6f3f,test,False,True,13,0
mol_238deb0b278c0317,InChI=1S/C6H4FI/c7-5-3-1-2-4-6(5)8/h1-4H,"1,2-fluoroiodobenzene","[""TYHUGKGZNOULKD-UHFFFAOYSA-N""]",2025.09.6,Fc1ccccc1I,InChI=1S/C6H4FI/c7-5-3-1-2-4-6(5)8/h1-4H,TYHUGKGZNOULKD-UHFFFAOYSA-N,TYHUGKGZNOULKD,C6H4FI,1,0,False,0,0,0,False,,True,False,grp_468c9a97902f6f3f,test,False,True,22,0
mol_239cb7e490ad2a91,"InChI=1S/C7H7Cl/c1-6-2-4-7(8)5-3-6/h2-5H,1H3",4-chlorotoluene,"[""NPDACUSDTOMAMK-UHFFFAOYSA-N""]",2025.09.6,Cc1ccc(Cl)cc1,"InChI=1S/C7H7Cl/c1-6-2-4-7(8)5-3-6/h2-5H,1H3",NPDACUSDTOMAMK-UHFFFAOYSA-N,NPDACUSDTOMAMK,C7H7Cl,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,17,0
mol_241178e06777b8f6,"InChI=1S/C5H8O/c1-4(6)5-2-3-5/h5H,2-3H2,1H3",1-cyclopropyl ethanone,"[""HVCFCNAITDHQFX-UHFFFAOYSA-N""]",2025.09.6,CC(=O)C1CC1,"InChI=1S/C5H8O/c1-4(6)5-2-3-5/h5H,2-3H2,1H3",HVCFCNAITDHQFX-UHFFFAOYSA-N,HVCFCNAITDHQFX,C5H8O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,3,0
mol_245df31ea12a6746,"InChI=1S/C12H13N/c1-13(2)12-9-5-7-10-6-3-4-8-11(10)12/h3-9H,1-2H3",.alpha.-dimethylaminonaphthalene,"[""AJUXDFHPVZQOGF-UHFFFAOYSA-N""]",2025.09.6,CN(C)c1cccc2ccccc12,"InChI=1S/C12H13N/c1-13(2)12-9-5-7-10-6-3-4-8-11(10)12/h3-9H,1-2H3",AJUXDFHPVZQOGF-UHFFFAOYSA-N,AJUXDFHPVZQOGF,C12H13N,1,0,False,0,0,0,False,,True,False,grp_81cd87be3fde4550,test,False,True,12,0
mol_2465ec339bda2cbb,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",propan-1-ol,"[""BDERNNFJNOPAEC-UHFFFAOYSA-N""]",2025.09.6,CCCO,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",BDERNNFJNOPAEC-UHFFFAOYSA-N,BDERNNFJNOPAEC,C3H8O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,69,0
mol_246891f3258f0b90,"InChI=1S/C4H11NS/c1-5(2)3-4-6/h6H,3-4H2,1-2H3",2-(dimethylamino)ethane-1-thiol,"[""DENMGZODXQRYAR-UHFFFAOYSA-N""]",2025.09.6,CN(C)CCS,"InChI=1S/C4H11NS/c1-5(2)3-4-6/h6H,3-4H2,1-2H3",DENMGZODXQRYAR-UHFFFAOYSA-N,DENMGZODXQRYAR,C4H11NS,1,0,False,0,0,0,False,,True,False,grp_024642e109f578eb,train,False,False,3,0
mol_2483b3ccb2b39f62,"InChI=1S/C6H14O2/c7-5-3-1-2-4-6-8/h7-8H,1-6H2","1,6-hexanediol","[""XXMIOPMDWAUFGU-UHFFFAOYSA-N""]",2025.09.6,OCCCCCCO,"InChI=1S/C6H14O2/c7-5-3-1-2-4-6-8/h7-8H,1-6H2",XXMIOPMDWAUFGU-UHFFFAOYSA-N,XXMIOPMDWAUFGU,C6H14O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,2,0
mol_24c542b281c2477a,"InChI=1S/C7H13NO/c1-8-6-4-2-3-5-7(8)9/h2-6H2,1H3",1-methylazacycloheptan-2-one,"[""ZWXPDGCFMMFNRW-UHFFFAOYSA-N""]",2025.09.6,CN1CCCCCC1=O,"InChI=1S/C7H13NO/c1-8-6-4-2-3-5-7(8)9/h2-6H2,1H3",ZWXPDGCFMMFNRW-UHFFFAOYSA-N,ZWXPDGCFMMFNRW,C7H13NO,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,11,0
mol_253d8d3c7e0ad521,InChI=1S/CH3NO2/c1-2(3)4/h1H3,nitromethane,"[""LYGJENNIWJXYER-UHFFFAOYSA-N""]",2025.09.6,C[N+](=O)[O-],InChI=1S/CH3NO2/c1-2(3)4/h1H3,LYGJENNIWJXYER-UHFFFAOYSA-N,LYGJENNIWJXYER,CH3NO2,1,0,True,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,3,0
mol_254632a1b45edabf,"InChI=1S/C7H14O3/c1-3-4-5-10-7(9)6(2)8/h6,8H,3-5H2,1-2H3/t6-/m0/s1",butyl L-lactate,"[""MRABAEUHTLLEML-LURJTMIESA-N""]",2025.09.6,CCCCOC(=O)[C@H](C)O,"InChI=1S/C7H14O3/c1-3-4-5-10-7(9)6(2)8/h6,8H,3-5H2,1-2H3/t6-/m0/s1",MRABAEUHTLLEML-LURJTMIESA-N,MRABAEUHTLLEML,C7H14O3,1,0,False,0,1,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,4,0
mol_256a0ea2592048b0,"InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",methylcyclohexane,"[""UAEPNZWRGJTJPN-UHFFFAOYSA-N""]",2025.09.6,CC1CCCCC1,"InChI=1S/C7H14/c1-7-5-3-2-4-6-7/h7H,2-6H2,1H3",UAEPNZWRGJTJPN-UHFFFAOYSA-N,UAEPNZWRGJTJPN,C7H14,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,4,0
mol_257d515536a43061,"InChI=1S/CBrCl3/c2-1(3,4)5",bromotrichloromethane,"[""XNNQFQFUQLJSQT-UHFFFAOYSA-N""]",2025.09.6,ClC(Cl)(Cl)Br,"InChI=1S/CBrCl3/c2-1(3,4)5",XNNQFQFUQLJSQT-UHFFFAOYSA-N,XNNQFQFUQLJSQT,CBrCl3,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,1,0
mol_25b76921742ed7fa,"InChI=1S/C3H5N/c1-2-3-4/h2H2,1H3",propanenitrile,"[""FVSKHRXBFJPNKK-UHFFFAOYSA-N""]",2025.09.6,CCC#N,"InChI=1S/C3H5N/c1-2-3-4/h2H2,1H3",FVSKHRXBFJPNKK-UHFFFAOYSA-N,FVSKHRXBFJPNKK,C3H5N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,14,0
