molecule_a,molecule_b,kind,key,similarity
mol_bf3cc1ac0f518a48,mol_354c60c5de252d85,same_pressure_DOI,10.1016/j.fluid.2016.11.010,
mol_b4b87befe28d84ce,mol_896a74ad0b2a7fde,same_pressure_DOI,10.1016/j.fluid.2017.04.014,
mol_b4b87befe28d84ce,mol_b44b37c017007981,same_pressure_DOI,10.1016/j.fluid.2017.04.014,
mol_b4b87befe28d84ce,mol_d395bc83f11503fd,same_pressure_DOI,10.1016/j.fluid.2017.04.014,
mol_b9cfbb8959e61e2d,mol_e8dbf1b8cefa4caf,same_pressure_DOI,10.1016/j.fluid.2017.12.011,
mol_b9cfbb8959e61e2d,mol_efba6971b29362ed,same_pressure_DOI,10.1016/j.fluid.2017.12.011,
mol_435971c8aa9ce0da,mol_3147d9e632f76065,same_pressure_DOI,10.1016/j.fluid.2017.12.031,
mol_c8b4e8db702910c7,mol_e2b503b1d0ef1beb,same_pressure_DOI,10.1016/j.fluid.2018.01.018,
mol_c8b4e8db702910c7,mol_0b66aee0e26773a5,same_pressure_DOI,10.1016/j.fluid.2018.01.018,
mol_d256cec7b59305ff,mol_e36df2c2d963afd3,same_pressure_DOI,10.1016/j.fluid.2018.04.009,
mol_d256cec7b59305ff,mol_e983a25bd52a944d,same_pressure_DOI,10.1016/j.fluid.2018.04.009,
mol_d256cec7b59305ff,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1016/j.fluid.2018.04.009,
mol_d978c547652ea745,mol_9eafc8e78e05bf3c,same_pressure_DOI,10.1016/j.fluid.2018.05.032,
mol_d978c547652ea745,mol_32d4a096496c381d,same_pressure_DOI,10.1016/j.fluid.2018.05.032,
mol_3ead941b0482ece6,mol_517756553f493ba0,same_pressure_DOI,10.1016/j.fluid.2018.12.005,
mol_5b654c20d8dff507,mol_4cc1546235d77149,same_pressure_DOI,10.1016/j.fluid.2019.03.004,
mol_5b654c20d8dff507,mol_e7c5258b801f1038,same_pressure_DOI,10.1016/j.fluid.2019.03.004,
mol_5b654c20d8dff507,mol_d55f9f8651b87aeb,same_pressure_DOI,10.1016/j.fluid.2019.03.004,
mol_7f19e9b39a1de529,mol_b9700272231de061,same_pressure_DOI,10.1016/j.fluid.2019.04.036,
mol_7f19e9b39a1de529,mol_f7ad98ebbc8da43b,same_pressure_DOI,10.1016/j.fluid.2019.04.036,
mol_7f19e9b39a1de529,mol_b556abff79f787db,same_pressure_DOI,10.1016/j.fluid.2019.04.036,
mol_0d35fd4ce34a5a65,mol_8576484ee77b5757,same_pressure_DOI,10.1016/j.fluid.2019.112241,
mol_0d35fd4ce34a5a65,mol_f5b1d62bafd7f460,same_pressure_DOI,10.1016/j.fluid.2019.112241,
mol_0d35fd4ce34a5a65,mol_038035dca3f815f6,same_pressure_DOI,10.1016/j.fluid.2019.112241,
mol_e7c5258b801f1038,mol_c6ba72cee89a72d7,same_pressure_DOI,10.1016/j.fluid.2019.112248,
mol_2e538f5e181d5946,mol_d2d85289da26a082,same_pressure_DOI,10.1016/j.jct.2003.09.009,
mol_2e538f5e181d5946,mol_a39fe39f3d910b4e,same_pressure_DOI,10.1016/j.jct.2003.09.009,
mol_670136e04246f1d5,mol_b1820f534fb61402,same_pressure_DOI,10.1016/j.jct.2004.01.001,
mol_670136e04246f1d5,mol_b44b37c017007981,same_pressure_DOI,10.1016/j.jct.2004.01.001,
mol_670136e04246f1d5,mol_eb0e7cd1593e34a5,same_pressure_DOI,10.1016/j.jct.2004.01.001,
mol_670136e04246f1d5,mol_d40206d67276aa8c,same_pressure_DOI,10.1016/j.jct.2004.01.001,
mol_670136e04246f1d5,mol_af4829eb52c939fe,same_pressure_DOI,10.1016/j.jct.2004.01.001,
mol_1e9d2e26a6ddc23d,mol_ecea6633cd348403,same_pressure_DOI,10.1016/j.jct.2004.07.023,
mol_58541feb3e3ef432,mol_c1c12a449ac15fd2,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_58541feb3e3ef432,mol_f23ee274fe9afdfa,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_58541feb3e3ef432,mol_b29c79d05f29858b,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_58541feb3e3ef432,mol_30519df461efd318,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_58541feb3e3ef432,mol_9edff65ca060e7d5,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_58541feb3e3ef432,mol_3399c27a16597145,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_58541feb3e3ef432,mol_219e62ce59668eec,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_58541feb3e3ef432,mol_581ae09a60a3f350,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_58541feb3e3ef432,mol_ea37acee7bc3d9f6,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_58541feb3e3ef432,mol_22159cf19c24ba5e,same_pressure_DOI,10.1016/j.jct.2004.08.004,
mol_520d932204fca4b7,mol_69df6d03bf2d6749,same_pressure_DOI,10.1016/j.jct.2005.06.003,
mol_520d932204fca4b7,mol_d256cec7b59305ff,same_pressure_DOI,10.1016/j.jct.2005.06.003,
mol_f45d44d06aa6449e,mol_77bbf943053f2531,same_pressure_DOI,10.1016/j.jct.2005.07.016,
mol_f45d44d06aa6449e,mol_8c26cc46761de673,same_pressure_DOI,10.1016/j.jct.2005.07.016,
mol_b4b87befe28d84ce,mol_f5b1d62bafd7f460,same_pressure_DOI,10.1016/j.jct.2005.08.001,
mol_86789b7323092b84,mol_4199743daa2b7d43,same_pressure_DOI,10.1016/j.jct.2005.08.003,
mol_86789b7323092b84,mol_4a28f84362f8850d,same_pressure_DOI,10.1016/j.jct.2005.08.003,
mol_86789b7323092b84,mol_936b68c0e81780ff,same_pressure_DOI,10.1016/j.jct.2005.08.003,
mol_86789b7323092b84,mol_ef45e640776b6df4,same_pressure_DOI,10.1016/j.jct.2005.08.003,
mol_86789b7323092b84,mol_8b35c2231ef8d146,same_pressure_DOI,10.1016/j.jct.2005.08.003,
mol_86789b7323092b84,mol_8095247005666df6,same_pressure_DOI,10.1016/j.jct.2005.08.003,
mol_86789b7323092b84,mol_b1900020b9218f7f,same_pressure_DOI,10.1016/j.jct.2005.08.003,
mol_b04b0d4c9f611351,mol_ab9c0dd96a4d0ed3,same_pressure_DOI,10.1016/j.jct.2005.11.009,
mol_b04b0d4c9f611351,mol_b5b1e7ca3cf75bf3,same_pressure_DOI,10.1016/j.jct.2005.11.009,
mol_b04b0d4c9f611351,mol_919fb7158bc3ca7a,same_pressure_DOI,10.1016/j.jct.2005.11.009,
mol_69df6d03bf2d6749,mol_8c26cc46761de673,same_pressure_DOI,10.1016/j.jct.2006.01.010,
mol_69df6d03bf2d6749,mol_55b6d752028fb5df,same_pressure_DOI,10.1016/j.jct.2006.01.010,
mol_8505c595a856a598,mol_13ff42623f3cf866,same_pressure_DOI,10.1016/j.jct.2006.05.007,
mol_7d3c668ba3d76cd7,mol_caae52dfde9f4474,same_pressure_DOI,10.1016/j.jct.2006.10.007,
mol_e6f8f97a2caa00b9,mol_c5207e620c9fcfd3,same_pressure_DOI,10.1016/j.jct.2007.03.008,
mol_e6f8f97a2caa00b9,mol_d2d85289da26a082,same_pressure_DOI,10.1016/j.jct.2007.03.008,
mol_e6f8f97a2caa00b9,mol_8c26cc46761de673,same_pressure_DOI,10.1016/j.jct.2007.03.008,
mol_538c4f0d7c4ce97e,mol_12e118695cfaacad,same_pressure_DOI,10.1016/j.jct.2008.01.012,
mol_c5207e620c9fcfd3,mol_71ac04ebc05b85f5,same_pressure_DOI,10.1016/j.jct.2008.01.024,
mol_443f8c4011897804,mol_0c2b699f18ff1976,same_pressure_DOI,10.1016/j.jct.2008.02.012,
mol_443f8c4011897804,mol_2e302d909c9e5e5c,same_pressure_DOI,10.1016/j.jct.2008.02.012,
mol_443f8c4011897804,mol_8328a6e934e84481,same_pressure_DOI,10.1016/j.jct.2008.02.012,
mol_443f8c4011897804,mol_7ea8ab72c1e55be3,same_pressure_DOI,10.1016/j.jct.2008.02.012,
mol_7663493163cbdca1,mol_953db3858ca974a4,same_pressure_DOI,10.1016/j.jct.2008.03.017,
mol_7663493163cbdca1,mol_ce86a4b54495b02c,same_pressure_DOI,10.1016/j.jct.2008.03.017,
mol_7663493163cbdca1,mol_71ac04ebc05b85f5,same_pressure_DOI,10.1016/j.jct.2008.03.017,
mol_2901cf755cab0466,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1016/j.jct.2008.07.024,
mol_670136e04246f1d5,mol_d2d85289da26a082,same_pressure_DOI,10.1016/j.jct.2009.04.005,
mol_f45d44d06aa6449e,mol_d2d85289da26a082,same_pressure_DOI,10.1016/j.jct.2009.04.006,
mol_f45d44d06aa6449e,mol_55b6d752028fb5df,same_pressure_DOI,10.1016/j.jct.2009.04.006,
mol_8b6a2383c538f690,mol_7bd3eb1878fd3045,same_pressure_DOI,10.1016/j.jct.2009.04.009,
mol_7f9b9c7a996206a7,mol_c34973a2ea05dcee,same_pressure_DOI,10.1016/j.jct.2009.09.003,
mol_7f9b9c7a996206a7,mol_8b55943f32f4ccc1,same_pressure_DOI,10.1016/j.jct.2009.09.003,
mol_7f9b9c7a996206a7,mol_6d0e5399ac339a30,same_pressure_DOI,10.1016/j.jct.2009.09.003,
mol_e983a25bd52a944d,mol_12e118695cfaacad,same_pressure_DOI,10.1016/j.jct.2010.01.016,
mol_baa3c342cb3d811f,mol_93cfd6245e3ad68f,same_pressure_DOI,10.1016/j.jct.2010.04.015,
mol_deac46acd3625ae3,mol_65b0a8e37b1d0b65,same_pressure_DOI,10.1016/j.jct.2010.05.002,
mol_e9bda82626d344ab,mol_cdcd3722df880b7b,same_pressure_DOI,10.1016/j.jct.2010.12.010,
mol_e9bda82626d344ab,mol_47abed7f530ce168,same_pressure_DOI,10.1016/j.jct.2010.12.010,
mol_a69950d65071f1d9,mol_4425bf195a41c22d,same_pressure_DOI,10.1016/j.jct.2011.05.004,
mol_a69950d65071f1d9,mol_0dcdaa24497d41f8,same_pressure_DOI,10.1016/j.jct.2011.05.004,
mol_a69950d65071f1d9,mol_6fb93874f723608d,same_pressure_DOI,10.1016/j.jct.2011.05.004,
mol_a69950d65071f1d9,mol_d8a68c6cf575f9d8,same_pressure_DOI,10.1016/j.jct.2011.05.004,
mol_a69950d65071f1d9,mol_ea2566e6eed8815a,same_pressure_DOI,10.1016/j.jct.2011.05.004,
mol_a69950d65071f1d9,mol_e386b69d862ccfe9,same_pressure_DOI,10.1016/j.jct.2011.05.004,
mol_a69950d65071f1d9,mol_cf369ca199c477af,same_pressure_DOI,10.1016/j.jct.2011.05.004,
mol_32e4362dde7a3ed7,mol_3102cb64a36fdac1,same_pressure_DOI,10.1016/j.jct.2011.06.008,
mol_32e4362dde7a3ed7,mol_cad807bef9abf402,same_pressure_DOI,10.1016/j.jct.2011.06.008,
mol_32e4362dde7a3ed7,mol_cdcd3722df880b7b,same_pressure_DOI,10.1016/j.jct.2011.06.008,
mol_32e4362dde7a3ed7,mol_47abed7f530ce168,same_pressure_DOI,10.1016/j.jct.2011.06.008,
mol_32e4362dde7a3ed7,mol_ea8ab19c57483e79,same_pressure_DOI,10.1016/j.jct.2011.06.008,
mol_32e4362dde7a3ed7,mol_61fcafdd88a47b4b,same_pressure_DOI,10.1016/j.jct.2011.06.008,
mol_32e4362dde7a3ed7,mol_449e356636794f41,same_pressure_DOI,10.1016/j.jct.2011.06.008,
mol_32e4362dde7a3ed7,mol_09c6576738d86b71,same_pressure_DOI,10.1016/j.jct.2011.06.008,
mol_32e4362dde7a3ed7,mol_07c782a462a50ac6,same_pressure_DOI,10.1016/j.jct.2011.06.008,
mol_f485c31dbb304f3b,mol_d256cec7b59305ff,same_pressure_DOI,10.1016/j.jct.2011.09.022,
mol_a64b8a3e542d0885,mol_9b039da63aa3710c,same_pressure_DOI,10.1016/j.jct.2011.11.004,
mol_a64b8a3e542d0885,mol_12e118695cfaacad,same_pressure_DOI,10.1016/j.jct.2011.11.004,
mol_a64b8a3e542d0885,mol_e5ba696e954bd32c,same_pressure_DOI,10.1016/j.jct.2011.11.004,
mol_d2d85289da26a082,mol_8411a1787a17bdb0,same_pressure_DOI,10.1016/j.jct.2012.02.039,
mol_d2d85289da26a082,mol_a6ed1653bde80123,same_pressure_DOI,10.1016/j.jct.2012.02.039,
mol_024c11ca89792376,mol_896a74ad0b2a7fde,same_pressure_DOI,10.1016/j.jct.2012.03.016,
mol_024c11ca89792376,mol_583617cfddce87a5,same_pressure_DOI,10.1016/j.jct.2012.03.016,
mol_214efcd2971bdb13,mol_3d3be792b2873832,same_pressure_DOI,10.1016/j.jct.2012.03.027,
mol_214efcd2971bdb13,mol_01b986fbe8e4d3e5,same_pressure_DOI,10.1016/j.jct.2012.03.027,
mol_6af5d7e3ca0bc16f,mol_4055100dde2fa368,same_pressure_DOI,10.1016/j.jct.2012.04.006,
mol_6af5d7e3ca0bc16f,mol_4603750e706845d0,same_pressure_DOI,10.1016/j.jct.2012.04.006,
mol_e983a25bd52a944d,mol_49187baee97f9d09,same_pressure_DOI,10.1016/j.jct.2012.07.005,
mol_bc8c379cd612f5ed,mol_de3e3d42cdadcfe7,same_pressure_DOI,10.1016/j.jct.2012.07.027,
mol_bc8c379cd612f5ed,mol_da5be87f9b74e1ab,same_pressure_DOI,10.1016/j.jct.2012.07.027,
mol_bc8c379cd612f5ed,mol_6ecc96d11fb736d9,same_pressure_DOI,10.1016/j.jct.2012.07.027,
mol_b4b87befe28d84ce,mol_57ae3fd1e1d200c6,same_pressure_DOI,10.1016/j.jct.2012.09.032,
mol_b4b87befe28d84ce,mol_6dc54388549b234e,same_pressure_DOI,10.1016/j.jct.2012.09.032,
mol_bbdd71ed3a3275f5,mol_4b509cb5dad13c84,same_pressure_DOI,10.1016/j.jct.2013.01.009,
mol_bbdd71ed3a3275f5,mol_a6bd173c68da330b,same_pressure_DOI,10.1016/j.jct.2013.01.009,
mol_482ca89f7c4d5b22,mol_b2886aff41709db5,same_pressure_DOI,10.1016/j.jct.2013.01.016,
mol_482ca89f7c4d5b22,mol_3147d9e632f76065,same_pressure_DOI,10.1016/j.jct.2013.01.016,
mol_0aa38cb71170ee29,mol_b0a1a5dad12236fe,same_pressure_DOI,10.1016/j.jct.2013.03.020,
mol_0aa38cb71170ee29,mol_fab901c0c3251313,same_pressure_DOI,10.1016/j.jct.2013.03.020,
mol_670136e04246f1d5,mol_d395bc83f11503fd,same_pressure_DOI,10.1016/j.jct.2013.04.003,
mol_370b202074e9a40f,mol_582f643aeadf8be3,same_pressure_DOI,10.1016/j.jct.2013.05.047,
mol_370b202074e9a40f,mol_f6fdbe222c4eecf8,same_pressure_DOI,10.1016/j.jct.2013.05.047,
mol_370b202074e9a40f,mol_39442ffdaa2c1862,same_pressure_DOI,10.1016/j.jct.2013.05.047,
mol_b4b87befe28d84ce,mol_57ae3fd1e1d200c6,same_pressure_DOI,10.1016/j.jct.2013.09.046,
mol_741aa7c2f731c8a3,mol_301d3a83ae1e6ae0,same_pressure_DOI,10.1016/j.jct.2013.10.039,
mol_741aa7c2f731c8a3,mol_489f01adfafa1d79,same_pressure_DOI,10.1016/j.jct.2013.10.039,
mol_6b591adbd02d1012,mol_45cc3d52a0d8f167,same_pressure_DOI,10.1016/j.jct.2013.11.003,
mol_ca0440f5ec95bc5f,mol_62b1e6f80fd72085,same_pressure_DOI,10.1016/j.jct.2013.12.033,
mol_da7d35d05fee4096,mol_4446e9b31e59fba3,same_pressure_DOI,10.1016/j.jct.2014.01.006,
mol_89b8d3deb9a49ab7,mol_0d2ad00dadcb0064,same_pressure_DOI,10.1016/j.jct.2014.04.022,
mol_89b8d3deb9a49ab7,mol_8557db3d1a35156c,same_pressure_DOI,10.1016/j.jct.2014.04.022,
mol_89b8d3deb9a49ab7,mol_71d5b9a9d56bd487,same_pressure_DOI,10.1016/j.jct.2014.04.022,
mol_3e3fe40dbc9b9649,mol_cc7d31c3ab545846,same_pressure_DOI,10.1016/j.jct.2014.04.026,
mol_3e3fe40dbc9b9649,mol_4b404db342a0b6d3,same_pressure_DOI,10.1016/j.jct.2014.04.026,
mol_916b454c615e7792,mol_d42c92066d82e698,same_pressure_DOI,10.1016/j.jct.2014.06.002,
mol_c4d2e3aa2bcb522b,mol_0c2b699f18ff1976,same_pressure_DOI,10.1016/j.jct.2014.07.004,
mol_c4d2e3aa2bcb522b,mol_662ae51843e31097,same_pressure_DOI,10.1016/j.jct.2014.07.004,
mol_c4d2e3aa2bcb522b,mol_2e302d909c9e5e5c,same_pressure_DOI,10.1016/j.jct.2014.07.004,
mol_d064518a6abf0367,mol_1d9a0acab04fdcd1,same_pressure_DOI,10.1016/j.jct.2015.02.001,
mol_d064518a6abf0367,mol_a4a15a5e8071fffe,same_pressure_DOI,10.1016/j.jct.2015.02.001,
mol_b4b87befe28d84ce,mol_2465ec339bda2cbb,same_pressure_DOI,10.1016/j.jct.2015.02.006,
mol_f26eee6fe0d8e58a,mol_6dc54388549b234e,same_pressure_DOI,10.1016/j.jct.2015.02.022,
mol_f66338fbde75d97f,mol_2fc4ca5245c4c992,same_pressure_DOI,10.1016/j.jct.2015.07.025,
mol_f66338fbde75d97f,mol_5d62b18b4ab74a9a,same_pressure_DOI,10.1016/j.jct.2015.07.025,
mol_a64b8a3e542d0885,mol_9b039da63aa3710c,same_pressure_DOI,10.1016/j.jct.2015.08.023,
mol_a64b8a3e542d0885,mol_12e118695cfaacad,same_pressure_DOI,10.1016/j.jct.2015.08.023,
mol_04b975dcc163284d,mol_5e1a76b3fc001a63,same_pressure_DOI,10.1016/j.jct.2016.07.024,
mol_04b975dcc163284d,mol_bace9c8b75de2210,same_pressure_DOI,10.1016/j.jct.2016.07.024,
mol_04b975dcc163284d,mol_132e4cfc5e4bd727,same_pressure_DOI,10.1016/j.jct.2016.07.024,
mol_04b975dcc163284d,mol_41edcf15887aae47,same_pressure_DOI,10.1016/j.jct.2016.07.024,
mol_04b975dcc163284d,mol_935376490ad66f6e,same_pressure_DOI,10.1016/j.jct.2016.07.024,
mol_04b975dcc163284d,mol_935376490ad66f6e,same_pressure_DOI,10.1016/j.jct.2016.11.024,
mol_fbd0f1e88c976a97,mol_9bae39b547067706,same_pressure_DOI,10.1016/j.jct.2017.03.029,
mol_fbd0f1e88c976a97,mol_b27150fe8ceb156d,same_pressure_DOI,10.1016/j.jct.2017.03.029,
mol_c6feabb4edc72193,mol_f184b9645fb1446a,same_pressure_DOI,10.1016/j.jct.2017.07.008,
mol_db8dd1519b1387fd,mol_a1b2b411f2a80735,same_pressure_DOI,10.1016/j.jct.2017.09.005,
mol_04b975dcc163284d,mol_5e1a76b3fc001a63,same_pressure_DOI,10.1016/j.jct.2017.09.020,
mol_a41185fe88971a35,mol_c7243d1eeacc7b0e,same_pressure_DOI,10.1016/j.jct.2018.07.020,
mol_a41185fe88971a35,mol_1a01bcbf9578c5ef,same_pressure_DOI,10.1016/j.jct.2018.07.020,
mol_a41185fe88971a35,mol_3e3fe40dbc9b9649,same_pressure_DOI,10.1016/j.jct.2018.07.020,
mol_a41185fe88971a35,mol_5c8f28893ba20c7a,same_pressure_DOI,10.1016/j.jct.2018.07.020,
mol_a41185fe88971a35,mol_a9c437c33ea28497,same_pressure_DOI,10.1016/j.jct.2018.07.020,
mol_a41185fe88971a35,mol_ed685a6001d3930a,same_pressure_DOI,10.1016/j.jct.2018.07.020,
mol_b89af8061b7557f6,mol_301adda8d033e6ed,same_pressure_DOI,10.1016/j.jct.2018.07.029,
mol_b89af8061b7557f6,mol_1e8ff3a95e58fffa,same_pressure_DOI,10.1016/j.jct.2018.07.029,
mol_1bdf322c4ebd3d63,mol_9cc087861df9b063,same_pressure_DOI,10.1016/j.jct.2018.08.025,
mol_6b42837638374a14,mol_c90c9223ac00ad0d,same_pressure_DOI,10.1016/j.jct.2018.09.002,
mol_6b42837638374a14,mol_b9cfbb8959e61e2d,same_pressure_DOI,10.1016/j.jct.2018.09.002,
mol_819a139398c7c5de,mol_f991f1ca93072465,same_pressure_DOI,10.1016/j.jct.2018.11.015,
mol_f485c31dbb304f3b,mol_b7f422847b230663,same_pressure_DOI,10.1016/j.jct.2018.12.016,
mol_f485c31dbb304f3b,mol_0c2b699f18ff1976,same_pressure_DOI,10.1016/j.jct.2018.12.016,
mol_04b975dcc163284d,mol_d079a9561d9d2641,same_pressure_DOI,10.1016/j.jct.2019.01.007,
mol_04b975dcc163284d,mol_5e1a76b3fc001a63,same_pressure_DOI,10.1016/j.jct.2019.01.007,
mol_04b975dcc163284d,mol_71d239be146a61dd,same_pressure_DOI,10.1016/j.jct.2019.01.007,
mol_04b975dcc163284d,mol_bace9c8b75de2210,same_pressure_DOI,10.1016/j.jct.2019.01.007,
mol_04b975dcc163284d,mol_132e4cfc5e4bd727,same_pressure_DOI,10.1016/j.jct.2019.01.007,
mol_04b975dcc163284d,mol_7adb2b6d969696ae,same_pressure_DOI,10.1016/j.jct.2019.01.007,
mol_04b975dcc163284d,mol_bbb0421bb336b7e6,same_pressure_DOI,10.1016/j.jct.2019.01.007,
mol_8f8d88329a658c4a,mol_f3ea48a487080019,same_pressure_DOI,10.1016/j.jct.2019.02.006,
mol_8f8d88329a658c4a,mol_0598ed94e921fa46,same_pressure_DOI,10.1016/j.jct.2019.02.006,
mol_b4b87befe28d84ce,mol_2465ec339bda2cbb,same_pressure_DOI,10.1016/j.jct.2019.105884,
mol_b4b87befe28d84ce,mol_670136e04246f1d5,same_pressure_DOI,10.1016/j.jct.2019.105884,
mol_b4b87befe28d84ce,mol_212f24f877214356,same_pressure_DOI,10.1016/j.jct.2019.105884,
mol_046f2add717f4221,mol_f82ffb899fa12758,same_pressure_DOI,10.1016/j.tca.2010.07.027,
mol_046f2add717f4221,mol_680d2c2ef877ca4d,same_pressure_DOI,10.1016/j.tca.2010.07.027,
mol_4446e9b31e59fba3,mol_1196b480b8769ed3,same_pressure_DOI,10.1016/j.tca.2014.05.033,
mol_8ced90bc6ccb8f46,mol_e7d60690a0df8ab7,same_pressure_DOI,10.1016/j.tca.2015.02.004,
mol_8ced90bc6ccb8f46,mol_22a914e429e8f57c,same_pressure_DOI,10.1016/j.tca.2015.02.004,
mol_8ced90bc6ccb8f46,mol_7eb75db0233cc0c1,same_pressure_DOI,10.1016/j.tca.2015.02.004,
mol_752fe3dca8afa6dd,mol_df36260e25a0f59a,same_pressure_DOI,10.1016/j.tca.2015.03.016,
mol_752fe3dca8afa6dd,mol_2c26c5ea55ef74f0,same_pressure_DOI,10.1016/j.tca.2015.03.016,
mol_752fe3dca8afa6dd,mol_87cb1e86dd100e73,same_pressure_DOI,10.1016/j.tca.2015.03.016,
mol_467811238401dcaa,mol_489f01adfafa1d79,same_pressure_DOI,10.1016/j.tca.2015.08.013,
mol_2e538f5e181d5946,mol_327f3d3474e55905,same_pressure_DOI,10.1016/j.tca.2016.12.010,
mol_39ce5f6b5769ea06,mol_653d9692caede90e,same_pressure_DOI,10.1016/j.tca.2017.07.001,
mol_94e6e3bf1a1fa03f,mol_90b69659cd0ca4f3,same_pressure_DOI,10.1016/j.tca.2017.12.006,
mol_94e6e3bf1a1fa03f,mol_6a2881146cb0a319,same_pressure_DOI,10.1016/j.tca.2017.12.006,
mol_f599bee9d7f71e01,mol_3990f91812cec3f3,same_pressure_DOI,10.1016/j.tca.2018.07.016,
mol_f599bee9d7f71e01,mol_6175878e18979484,same_pressure_DOI,10.1016/j.tca.2018.07.016,
mol_b44b37c017007981,mol_360d41877d5341ed,same_pressure_DOI,10.1016/j.tca.2019.178413,
mol_cb21e768ef2b1f0d,mol_d57bff6112d57ec0,same_pressure_DOI,10.1021/acs.jced.5b00255,
mol_8b6a2383c538f690,mol_f32efffa3cd8e3f1,same_pressure_DOI,10.1021/acs.jced.5b00537,
mol_e43335be86f26619,mol_d4445907461eb33b,same_pressure_DOI,10.1021/acs.jced.5b00752,
mol_ca0440f5ec95bc5f,mol_b1820f534fb61402,same_pressure_DOI,10.1021/acs.jced.5b00760,
mol_ca0440f5ec95bc5f,mol_b44b37c017007981,same_pressure_DOI,10.1021/acs.jced.5b00760,
mol_1caed83bbde05074,mol_fbfba0e871eef2de,same_pressure_DOI,10.1021/acs.jced.5b01003,
mol_1caed83bbde05074,mol_b56bd443798b71a3,same_pressure_DOI,10.1021/acs.jced.5b01003,
mol_1caed83bbde05074,mol_cc2fc42bf1c5d229,same_pressure_DOI,10.1021/acs.jced.5b01003,
mol_3ead941b0482ece6,mol_517756553f493ba0,same_pressure_DOI,10.1021/acs.jced.6b00409,
mol_a3ab0bd2d4d80422,mol_e43335be86f26619,same_pressure_DOI,10.1021/acs.jced.6b00523,
mol_a10f5d63214e97e2,mol_7663493163cbdca1,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_aa23a92cc343fbb6,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_d0ceddc379a4671f,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_638d35e8475c0c14,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_d256cec7b59305ff,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_953db3858ca974a4,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_97895e747db97ae6,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_327f3d3474e55905,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_ce86a4b54495b02c,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_5fa3d4f920d98423,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_6fe75c0be8cd2f8a,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_38039963605715c8,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_43e3cdae7078a32d,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_440a94c527338aad,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_b6b13d8dfbd75423,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_5feb1fde294beccb,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_f599bee9d7f71e01,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_d9ec66217e35d939,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_7f9b9c7a996206a7,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_7a83f5f0134a6504,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_3990f91812cec3f3,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_a10f5d63214e97e2,mol_7d3c668ba3d76cd7,same_pressure_DOI,10.1021/acs.jced.6b00576,
mol_97b91a30f9b33b70,mol_299a215a96655c24,same_pressure_DOI,10.1021/acs.jced.7b00008,
mol_5e1a76b3fc001a63,mol_bf39f6deed5d4b6a,same_pressure_DOI,10.1021/acs.jced.7b00099,
mol_5e1a76b3fc001a63,mol_bace9c8b75de2210,same_pressure_DOI,10.1021/acs.jced.7b00099,
mol_5e1a76b3fc001a63,mol_132e4cfc5e4bd727,same_pressure_DOI,10.1021/acs.jced.7b00099,
mol_f5b1d62bafd7f460,mol_c24403b08adc6841,same_pressure_DOI,10.1021/acs.jced.7b00119,
